id,path,type,duration,text_cyrillic,text_latin,text_spt,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,word_count
391,1035-11.wav,train,13.90475,"Глобал коронавирус пандемияси боис, бу йилги Ҳаж зиёратида ўзбекистонликлар илова четдан бирор бир зиёратчи иштирок этмайди:","Global koronavirus pandemiyasi bois, bu yilgi Haj ziyoratida o'zbekistonliklar ilova chetdan biror bir ziyoratchi ishtirok etmaydi:","Global koronavirus pandemiyasi bois bu yilgi haj ziyoratida o'zbekistonliklar, ilova chetdan biror bir ziyoratchi ishtirok etmaydi.",global koronavirus pandemiyasi bois bu yilgi haj ziyoratida o'zbekistonliklar ilova chetdan biror bir ziyoratchi ishtirok etmaydi,global koronavirus pandemiyasi bois bu yilgi haj ziyoratida o'zbekistonliklar ilova chetdan biror bir ziyoratchi ishtirok etmaydi,0.0,0.0,1.0,16,16,16
392,1016-20.wav,train,18.4136875,"Коронавирус: Ўзбекистонда кунлик антирекорд яна янгиланди - расмий хабарларга кўра, кеча, 16 март куни 115 кишида коронавирус аниқланди.","Koronavirus: O'zbekistonda kunlik antirekord yana yangilandi - rasmiy xabarlarga ko'ra, kecha, 16-mart kuni 115 kishida koronavirus aniqlandi.","Koronavirus. O'zbekistonda kunlik antirekord yana yangilandi. Rasmiy xabarlarga ko'ra, kecha 16-mart kuni 115 kishida koronavirus aniqlandi.",koronavirus o'zbekistonda kunlik antirekord yana yangilandi rasmiy xabarlarga ko'ra kecha o'n oltinchi mart kuni bir yuz o'n besh kishida koronavirus aniqlandi,koronavirus o'zbekistonda kunlik antirekord yana yangilandi rasmiy xabarlarga ko'ra kecha o'n oltinchi mart kuni bir yuz o'n besh kishida koronavirus aniqlandi,0.0,0.0,1.0,21,21,18
393,1058-80.wav,train,10.92,"Ўзбекистонда 4 декабрга мўлжалланган президентлик сайловидан бир кун олдин ""жимлик куни"" эълон қилинди.","O'zbekistonda 4-dekabrga mo'ljallangan prezidentlik saylovidan bir kun oldin ""jimlik kuni"" e'lon qilindi.","O'zbekistonda 4-dekabrga mo'ljallangan prezidentlik saylovidan bir kun oldin ""jimlik kuni"" e'lon qilindi.",o'zbekistonda to'rtinchi dekabrga mo'ljallangan prezidentlik saylovidan bir kun oldin jimlik kuni e'lon qilindi,o'zbekistonda to'rtinchi dekabrga mo'ljallangan prezidentlik saylovidan bir kun oldin jimlik kuni e'lon qilindi,0.0,0.0,1.0,13,13,13
395,1008-03.wav,train,16.09575,"Аммо можаронинг кейинги босқичига келганда, бу бирлик қачонгача давом этади? Қуйида Ғарб иттифоқини бўлиб юбориши мумкин бўлган беш масала.","Ammo mojaroning keyingi bosqichiga kelganda, bu birlik qachongacha davom etadi? Quyida G'arb ittifoqini bo'lib yuborishi mumkin bo'lgan besh masala.","Ammo, mojaroning keyingi bosqichiga kelganda, bu birlik qachongacha davom etadi? Quyida G'arb ittifoqini bo'lib yuborishi mumkin bo'lgan besh masala.",ammo mojaroning keyingi bosqichiga kelganda bu birlik qachongacha davom etadi quyida g'arb ittifoqini bo'lib yuborishi mumkin bo'lgan besh masala,ammo mojaroning keyingi bosqichiga kelganda bu birlik qachongacha davom etadi quyida g'arb ittifoqini bo'lib yuborishi mumkin bo'lgan besh masala,0.0,0.0,1.0,19,19,19
398,1062-70.wav,train,10.63975,"Хитой расмийларига кўра, ғарбий Шинжон минтақасида душанба куни содир бўлган зўравонликда 13 киши ҳалок бўлган.","Xitoy rasmiylariga ko'ra, g'arbiy Shinjon mintaqasida dushanba kuni sodir bo'lgan zo'ravonlikda 13 kishi halok bo'lgan.","Xitoy rasmiylariga ko'ra, g'arbiy Shinjon mintaqasida dushanba kuni sodir bo'lgan zo'ravonlikda 13 kishi halok bo'lgan.",xitoy rasmiylariga ko'ra g'arbiy shinjon mintaqasida dushanba kuni sodir bo'lgan zo'ravonlikda o'n uch kishi halok bo'lgan,xitoy rasmiylariga ko'ra g'arbiy shinjon mintaqasida dushanba kuni sodir bo'lgan zo'ravonlikda o'n uch kishi halok bo'lgan,0.0,0.0,1.0,16,16,15
399,1032-73.wav,train,10.166375,Украина Президенти Пётр Порошенко Россияни Қрим татарларини репрессия қилишда айблаган.,Ukraina Prezidenti Pyotr Poroshenko Rossiyani Qrim tatarlarini repressiya qilishda ayblagan.,Ukraina prezidenti Pyotr Poroshenko Rossiyani Qrim tatarlarini repressiya qilishda ayblagan.,ukraina prezidenti pyotr poroshenko rossiyani qrim tatarlarini repressiya qilishda ayblagan,ukraina prezidenti pyotr poroshenko rossiyani qrim tatarlarini repressiya qilishda ayblagan,0.0,0.0,1.0,10,10,10
402,1055-12.wav,train,16.495375,Минглаб этник арманлар Тоғли Қорабоғ атрофидаги ерларни ташлаб кетмоқда. Урушга нуқта қўйган тинчлик битимига асосан бу ерлар энди Озарбайжон назоратига ўтади.,Minglab etnik armanlar Tog'li Qorabog' atrofidagi yerlarni tashlab ketmoqda. Urushga nuqta qo'ygan tinchlik bitimiga asosan bu yerlar endi Ozarbayjon nazoratiga o'tadi.,Minglab etnik armanlar Tog'li Qorabog' atrofidagi yerlarni tashlab ketmoqda. Urushga nuqta qo'ygan tinchlik bitimiga asosan bu yerlar endi Ozarbayjon nazoratiga o'tadi.,minglab etnik armanlar tog'li qorabog' atrofidagi yerlarni tashlab ketmoqda urushga nuqta qo'ygan tinchlik bitimiga asosan bu yerlar endi ozarbayjon nazoratiga o'tadi,minglab etnik armanlar tog'li qorabog' atrofidagi yerlarni tashlab ketmoqda urushga nuqta qo'ygan tinchlik bitimiga asosan bu yerlar endi ozarbayjon nazoratiga o'tadi,0.0,0.0,1.0,21,21,21
403,1025-46.wav,train,14.5781875,Галактикамиз марказидаги қора туйнук астрономларга Алберт Эйнштейннинг башорати тўғри эканлигини тасдиқлашга ёрдам берди.,Galaktikamiz markazidagi qora tuynuk astronomlarga Albert Eynshteynning bashorati to'g'ri ekanligini tasdiqlashga yordam berdi.,Galaktikamiz markazidagi qora tuynuk astronomlarga Albert Eynshteynning bashorati to'g'ri ekanligini tasdiqlashga yordam berdi.,galaktikamiz markazidagi qora tuynuk astronomlarga albert eynshteynning bashorati to'g'ri ekanligini tasdiqlashga yordam berdi,galaktikamiz markazidagi qora tuynuk astronomlarga albert eynshteynning bashorati to'g'ri ekanligini tasdiqlashga yordam berdi,0.0,0.0,1.0,13,13,13
404,1016-07.wav,train,12.575875,Тожикистон Ислом Уйғониш партияси мамлакат ичкариси ва ташқарисида фаолиятини тўхтатишга қарор қилган.,Tojikiston Islom Uyg'onish partiyasi mamlakat ichkarisi va tashqarisida faoliyatini to'xtatishga qaror qilgan.,Tojikiston Islom Uyg'onish partiyasi mamlakat ichkarisi va tashqarisida faoliyatini to'xtatishga qaror qilgan.,tojikiston islom uyg'onish partiyasi mamlakat ichkarisi va tashqarisida faoliyatini to'xtatishga qaror qilgan,tojikiston islom uyg'onish partiyasi mamlakat ichkarisi va tashqarisida faoliyatini to'xtatishga qaror qilgan,0.0,0.0,1.0,12,12,12
406,1054-37.wav,train,12.73,Толибон охирги марта ҳокимиятга келганида Афғонистонда кўкнори етиштириш ва ноқонуний наркотик оқимини тўхтатганини даъво қилади.,Tolibon oxirgi marta hokimiyatga kelganida Afg'onistonda ko'knori yetishtirish va noqonuniy narkotik oqimini to'xtatganini da'vo qiladi.,Tolibon oxirgi marta hokimiyatga kelganida Afg'onistonda ko'knori yetishtirish va noqonuniy narkotik oqimini to'xtatganini da'vo qiladi.,tolibon oxirgi marta hokimiyatga kelganida afg'onistonda ko'knori yetishtirish va noqonuniy narkotik oqimini to'xtatganini da'vo qiladi,tolibon oxirgi marta hokimiyatga kelganida afg'onistonda ko'knori yetishtirish va noqonuniy narkotik oqimini to'xtatganini da'vo qiladi,0.0,0.0,1.0,15,15,15
408,1014-52.wav,train,9.6569375,АҚШ давлат котиби Жон Керри Марказий Осиёга сафарини давом эттирмоқда.,AQSH davlat kotibi Jon Kerri Markaziy Osiyoga safarini davom ettirmoqda.,AQSH Davlat kotibi Jon Kerri Markaziy Osiyoga safarini davom ettirmoqda.,aqsh davlat kotibi jon kerri markaziy osiyoga safarini davom ettirmoqda,aqsh davlat kotibi jon kerri markaziy osiyoga safarini davom ettirmoqda,0.0,0.0,1.0,10,10,10
410,1014-108.wav,train,13.3485,Ўзбекистон раҳбари 4 ойнинг ичида пойтахтнинг бош режаси тузилгунга қадар бузиш ишларини тўхтатишга топшириқ берган.,O'zbekiston rahbari 4 oyning ichida poytaxtning bosh rejasi tuzilgunga qadar buzish ishlarini to'xtatishga topshiriq bergan.,O'zbekiston rahbari to'rt oyning ichida poytaxtning bosh rejasi tuzilgunga qadar buzish ishlarini to'xtatishga topshiriq bergan.,o'zbekiston rahbari to'rt oyning ichida poytaxtning bosh rejasi tuzilgunga qadar buzish ishlarini to'xtatishga topshiriq bergan,o'zbekiston rahbari to'rt oyning ichida poytaxtning bosh rejasi tuzilgunga qadar buzish ishlarini to'xtatishga topshiriq bergan,0.0,0.0,1.0,15,15,15
414,1014-94.wav,train,15.924,Гап ёшлар ва ўсмирлар ўртасида ҳамда 17-20 ёшгача бўлган қизлар ўртасидаги жаҳон чемпионатлари ҳақида кетмоқда.,Gap yoshlar va o'smirlar o'rtasida hamda 17-20 yoshgacha bo'lgan qizlar o'rtasidagi jahon chempionatlari haqida ketmoqda.,Gap yoshlar va o'smirlar o'rtasida hamda 17-20 yoshgacha bo'lgan qizlar o'rtasidagi jahon chempionatlari haqida ketmoqda.,gap yoshlar va o'smirlar o'rtasida hamda o'n yetti yigirma yoshgacha bo'lgan qizlar o'rtasidagi jahon chempionatlari haqida ketmoqda,gap yoshlar va o'smirlar o'rtasida hamda o'n yetti yigirma yoshgacha bo'lgan qizlar o'rtasidagi jahon chempionatlari haqida ketmoqda,0.0,0.0,1.0,17,17,15
416,1050-48.wav,train,16.0429375,Унда Ибрат Сафо АҚШ бўйлаб сафари чоғида турли йўллар билан Америкага келиб жойлашган ўзбекистонликлар ва ўзбекларнинг ҳаётий ҳикоялари билан танишади.,Unda Ibrat Safo AQSH bo'ylab safari chog'ida turli yo'llar bilan Amerikaga kelib joylashgan o'zbekistonliklar va o'zbeklarning hayotiy hikoyalari bilan tanishadi.,Unda Ibrat Safo AQSH bo'ylab safari chog'ida turli yo'llar bilan Amerikaga kelib joylashgan O'zbekistonliklar va o'zbeklarning hayotiy hikoyalari bilan tanishadi.,unda ibrat safo aqsh bo'ylab safari chog'ida turli yo'llar bilan amerikaga kelib joylashgan o'zbekistonliklar va o'zbeklarning hayotiy hikoyalari bilan tanishadi,unda ibrat safo aqsh bo'ylab safari chog'ida turli yo'llar bilan amerikaga kelib joylashgan o'zbekistonliklar va o'zbeklarning hayotiy hikoyalari bilan tanishadi,0.0,0.0,1.0,20,20,20
418,1007-30.wav,train,14.4645625,Россия Тергов қўмитаси ҳозир жиноят ишини худди шу банд бўйича қўзғаган. Гумондор қизнинг тез орада тергов қилиниши айтилмоқда.,Rossiya Tergov qo'mitasi hozir jinoyat ishini xuddi shu band bo'yicha qo'zg'agan. Gumondor qizning tez orada tergov qilinishi aytilmoqda.,Rossiya Tergov qo'mitasi hozir jinoyat ishini xuddi shu band bo'yicha qo'zg'agan. Gumondor qizning tez orada tergov qilinishi aytilmoqda.,rossiya tergov qo'mitasi hozir jinoyat ishini xuddi shu band bo'yicha qo'zg'agan gumondor qizning tez orada tergov qilinishi aytilmoqda,rossiya tergov qo'mitasi hozir jinoyat ishini xuddi shu band bo'yicha qo'zg'agan gumondor qizning tez orada tergov qilinishi aytilmoqda,0.0,0.0,1.0,18,18,18
422,1013-39.wav,train,7.11,Ўзбекистонликлар энди Канадага ишлашга борадими?,O'zbekistonliklar endi Kanadaga ishlashga boradimi?,O'zbekistonliklar endi Kanadaga ishlashga boradimi?,o'zbekistonliklar endi kanadaga ishlashga boradimi,o'zbekistonliklar endi kanadaga ishlashga boradimi,0.0,0.0,1.0,5,5,5
423,1033-50.wav,train,14.404,Ўзбекистон телевидениесида кўрсатилган кўрсатувда диний экстремизмда айбланиб қамалган ва оқланганлар театрлаштирилган саҳналарда пайдо бўлишди.,O'zbekiston televideniyesida ko'rsatilgan ko'rsatuvda diniy ekstremizmda ayblanib qamalgan va oqlanganlar teatrlashtirilgan sahnalarda paydo bo'lishdi.,O'zbekiston televideniyesida ko'rsatilgan ko'rsatuvda diniy ekstremizmda ayblanib qamalgan va oqlanganlar teatrlashtirilgan sahnalarda paydo bo'lishdi.,o'zbekiston televideniyesida ko'rsatilgan ko'rsatuvda diniy ekstremizmda ayblanib qamalgan va oqlanganlar teatrlashtirilgan sahnalarda paydo bo'lishdi,o'zbekiston televideniyesida ko'rsatilgan ko'rsatuvda diniy ekstremizmda ayblanib qamalgan va oqlanganlar teatrlashtirilgan sahnalarda paydo bo'lishdi,0.0,0.0,1.0,14,14,14
424,1027-23.wav,train,16.8805,Қирғиз-тожик чегарасидаги можарога Шавкат Мирзиёев эътибор қаратди. Ўзбекистон президенти юзага келган вазиятни ҳар икки давлат президентлари билан муҳокама этиб олди.,Qirg'iz-tojik chegarasidagi mojaroga Shavkat Mirziyoyev e'tibor qaratdi. O'zbekiston prezidenti yuzaga kelgan vaziyatni har ikki davlat prezidentlari bilan muhokama etib oldi.,Qirg'iz-Tojik chegarasidagi mojaroga Shavkat Mirziyoyev e'tibor qaratdi. O'zbekiston Prezidenti yuzaga kelgan vaziyatni har ikki davlat prezidentlari bilan muhokama etib oldi.,qirg'iz-tojik chegarasidagi mojaroga shavkat mirziyoyev e'tibor qaratdi o'zbekiston prezidenti yuzaga kelgan vaziyatni har ikki davlat prezidentlari bilan muhokama etib oldi,qirg'iz-tojik chegarasidagi mojaroga shavkat mirziyoyev e'tibor qaratdi o'zbekiston prezidenti yuzaga kelgan vaziyatni har ikki davlat prezidentlari bilan muhokama etib oldi,0.0,0.0,1.0,20,20,20
425,1049-72.wav,train,12.1645625,"Австралия ҳукумати Хитой ҳукуматига мурожаат қилиб, Уйғур она-боланинг мамлакатдан четга чиқишига рухсат беришини сўради.","Avstraliya hukumati Xitoy hukumatiga murojaat qilib, Uyg'ur ona-bolaning mamlakatdan chetga chiqishiga ruxsat berishini so'radi.","Avstraliya hukumati Xitoy hukumatiga murojaat qilib, uyg'ur ona-bolaning mamlakatdan chetga chiqishiga ruxsat berishini so'radi.",avstraliya hukumati xitoy hukumatiga murojaat qilib uyg'ur ona-bolaning mamlakatdan chetga chiqishiga ruxsat berishini so'radi,avstraliya hukumati xitoy hukumatiga murojaat qilib uyg'ur ona-bolaning mamlakatdan chetga chiqishiga ruxsat berishini so'radi,0.0,0.0,1.0,14,14,14
426,1020-75.wav,train,8.1975,"Коронавирус, сўзсиз, жиддий глобал муаммо.","Koronavirus, so'zsiz, jiddiy global muammo.","Koronavirus, so'zsiz, jiddiy global muammo.",koronavirus so'zsiz jiddiy global muammo,koronavirus so'zsiz jiddiy global muammo,0.0,0.0,1.0,5,5,5
429,1056-52.wav,train,20.621875,Журналистлар билан мулоқот пайти Ўзбекистон Иқтисодиёт ва саноат вазири Ботир Хўжаевдан тез ўсаётган инфляция туфайли мамлакатда деноминация режалаштирилаётгани ёки йўқлиги ҳақида сўрашди.,Jurnalistlar bilan muloqot payti O'zbekiston Iqtisodiyot va sanoat vaziri Botir Xo'jayevdan tez o'sayotgan inflyatsiya tufayli mamlakatda denominatsiya rejalashtirilayotgani yoki yo'qligi haqida so'rashdi.,Jurnalistlar bilan muloqot payti O'zbekiston iqtisodiyot va sanoat vaziri Botir Xo'jayevdan tez o'sayotgan inflyatsiya tufayli mamlakatda denominatsiya rejalashtirilayotgani yoki yo'qligi haqida so'rashdi.,jurnalistlar bilan muloqot payti o'zbekiston iqtisodiyot va sanoat vaziri botir xo'jayevdan tez o'sayotgan inflyatsiya tufayli mamlakatda denominatsiya rejalashtirilayotgani yoki yo'qligi haqida so'rashdi,jurnalistlar bilan muloqot payti o'zbekiston iqtisodiyot va sanoat vaziri botir xo'jayevdan tez o'sayotgan inflyatsiya tufayli mamlakatda denominatsiya rejalashtirilayotgani yoki yo'qligi haqida so'rashdi,0.0,0.0,1.0,22,22,22
430,1017-83.wav,train,8.547875,04.10.2018 16:20,04.10.2018 16:20,04.10.2018 16:20,to'rt butun o'n ikki ming o'n sakkiz o'n olti yigirma,to'rt butun o'n ikki ming o'n sakkiz o'n olti yigirma,0.0,0.0,1.0,10,10,2
