id,path,predicted_sentence,error_message,error_type
707,1058-36.wav,"Rossiya hukumati tomonidan pensiya yoshini oshirish rejasi e'lon qilinganidan ikki hafta o'tib, rossiyaliklarning uchdan bir qismi yaqin vaqt ichida har qanday norozilik namoyishiga chiqish istagini bildirmoqda. Bunday norozi kayfiyat so'nggi sakkiz yil ichida ilk bor kuzatilmoqda.",,
708,1018-80.wav,Kun.uz nashri jurnalistlari Zafarbek Solijonov va Bahodir Ahmedov jurnalistlarga o'lim tahdidi qilgan va haqoratlagan Toshkent shahar hokimi Jahongir Ortiqxo'jayev bilan murosaga borilganidan norozi bo'lgan.,,
709,1068-69.wav,Dunyoda COVID'ga qarshi ilk xavfsiz dori rasman ma'qullandi. Dori AQSHda yaratilgan va ishlab chiqarilgan. Uni Buyuk Britaniya qo'llashga qaror qildi.,,
710,1056-43.wav,"Niderlandiyalik jurnalist, u 2012-yilda jurnalizm fakultetini yakunlagan.",,
711,1048-65.wav,Toshkentdagi Fond Forumga yaqin manba BBCga fransuz politsiyasi Gulnora Karimovaga tegishli ikki ko'chmas mulkni xatlaganini tasdiqladi.,,
712,1010-24.wav,Qrim Oliy Kengashi Rossiya Federatsiyasi tarkibiga muxtor respublika bo'lib kirish haqida qaror bergani xabar qilinmoqda.,,
713,1028-78.wav,Rasmiylar portlashni xudkushlik amaliyoti ekanligini bildirishgan. Bu bir sutkaning ichida Volgograddagi ikkinchi yirik portlashdir.,,
714,1049-91.wav,"O'zbekiston Prezidenti Islom Karimov geylarni keskin tanqid qilib, ular ruhan sog'lom bo'lmagan odamlar ekanini aytgan.",,
715,1013-20.wav,"Jahon sog'liqni saqlash tashkiloti tibbiy etika masalalari bo'yicha ekspertlari Jenevada uchrashib, Ebola virusiga qarshi yangi dorilarni sinab ko'rish ehtimolini muhokama qilishmoqda.",,
716,1041-66.wav,"O'zbekistonda arena degan bir balo chiqibdi. Birinchi urganda tizzasigacha, ikkinchisida beligacha, uchinchisida",,
717,1068-81.wav,"Undan ma'lum bo'lishicha, ko'plab odamlarning o'limiga va nogiron bo'lib qolishiga sabab bo'lgan minalar 2019-yilning oxiriga qadar olib tashlanadi.",,
718,1043-50.wav,"Xitoy Rim papasiga: ""Uyg'urlar ta'qib qilinmayapti"". Rasmiy Pekinning bayon qilishicha, Rim papasining tanqidlari asossiz.",,
719,1023-70.wav,Angliyaning Esseks grafligida ichida 39 odamning jasadi bor yuk mashinasi topildi. Mashina Greysdagi sanoat hududida turgan bo'lgan.,,
720,1014-16.wav,Bu O'zbekistonlik nomdor hakam bu yilgi Jahon chempionatida boshqargan ikkinchi uchrashuv edi.,,
721,1058-43.wav,"Turkiyada istiqomat qilayotgan muxolifat lideri Muhammad Solih O'zbekiston prezidentiga murojaat qilib, Rustam Inoyatov boshchilik qilgan davrda MXX ayblovlari bilan qamoqxonalarga tashlangan mahbuslarni ozod qilishga chaqirdi.",,
722,1046-93.wav,"Rossiya Prezidenti Vladimir Putin siyosiy qatag'on qurbonlarining xotirasini abadiylashtirishga doir qonunni imzolashidan sal avvalroq LDPRning Dumadagi deputatlaridan biri Dmitriy Nosov Iosif Stalinni ""katta davlat rahbari"" bo'lganini aytgan.",,
723,1023-49.wav,"Hindistonda kundalik kasallanish soni yanada ortgan. Kecha, 28-aprel kuni raqamlar qariyb 380 000 taga chiqqan.",,
724,1039-78.wav,O'zbekiston tomonining bu qarori bilan allaqachon 300 ga yaqin odamning xavfsizligi ta'minlangani aytildi.,,
725,1027-111.wav,"Dopingga qarshi Butunjahon agentligi manbasi rossiyalik yuguruvchi Yuliya Stepanova dopingga qarshi tizimdagi o'zining manzili to'g'risida ma'lumotlar bo'lgan raqami xakerlik hujumiga uchragach, eri bilan o'zi hayotidan xavotirlanayotganini aytgan.",,
726,1008-06.wav,Ular Checheniston prezidentiga yaqin besh kishini jinoiy javobgarlikka tortishni talab qilishgan.,,
727,1053-66.wav,"Mumsnet va Gransnet veb-saytlari tomonidan 2000 nafar ishtirokchi o'rtasida o'tkazilgan so'rovnoma natijalaridan ma'lum bo'lishicha, 30 yoshdan kichik qatnashchilarning 18% o'tgan yili 10 barobar kamroq seks bilan shug'ullangan.",,
728,1014-78.wav,Islom Karimov O'zbekistonda qariyb 26 yildan beri qudratda qolmoqda.,,
729,1036-66.wav,Suriya hukumati hay'ati shanba kuniga qadar jiddiy muloqot boshlanmas ekan Jenevadagi muzokaralarni tark etishini bildirgan.,,
730,1001-105.wav,Afganistonda tinchlik o'rnatish maqsadidagi xalqaro anjuman doirasida O'zbekiston Oliy Majlisi Senati raisining birinchi o'rinbosari Sodiq Safoyev BBCga intervyu berdi.,,
731,1032-36.wav,Erk partiyasining Buxoro viloyati bo'yicha rahbari bo'lgan Nasrulloh Said undan asossiz ravishda O'zbekiston fuqaroligi olib qo'yilganini aytadi.,,
732,1025-86.wav,"Urushning boshida G'arbning birinchi sanktsiyalari kiritilganidan so'ng, Rossiya iqtisodiyotini nima kutayotgani haqida g'amgin prognozlar mavjud edi. Yalpi ichki mahsulotning keskin pasayishi, dollar 200 rubldan, giperinflyatsiya, mahsulotlar taqchilligi va boshqa ko'plab taxminlar.",,
733,1004-32.wav,Uni endilikda bbc.com o'zbek veb-saytida ham tomosha qilish mumkin.,,
734,1029-40.wav,"Fohishaxona ochganlar jinoiy javobgarlikka tortilgan, tanasini sotish bilan shug'ullanganlarga esa ma'muriy ta'sir choralari ko'rilgan.",,
735,1056-08.wav,Tolibon shimoliy Afg'onistondagi O'zbekiston va Tojikistonga yaqin Qunduz shahrining aksar qismini ishg'ol qilgan.,,
736,1032-26.wav,Paxtada majburiy mehnat masalasini yoritayotgani aytilayotgan xorazmlik jurnalist Davlatnazar Ro'zmetov ushbu maktubni yozganidan so'ng yetti sutkaga qamaldi.,,
737,1017-57.wav,Yana 10 000 lab odamning taqdiri nima bo'ladi?,,
738,1003-25.wav,"Kiyevdagi matbuot anjumanida gapirgan AQSh vitse-prezidenti Jo Bayden, ""Ukraina inqirozida gap geosiyosat haqida bormayotganini"" aytdi.",,
739,1064-33.wav,"Afg'oniston 1970-yillardan beri qator bosqinlar, bir-biriga muxolif sho'rolar, mujohidlar, toliblar va g'arblik ittifoqchilar o'rtasidagi qarama-qarshiliklar sahna bo'lib keladi.",,
740,1005-80.wav,Hamma o'z davlati boshqa davlatlarga solishtirganda koronavirusga qarshi qanchalar yaxshi kurashayotganini bilishni istaydi.,,
741,1060-82.wav,"Marhum Prezident Islom Karimovning maslahatchisi bo'lgan Janob Sayfulinning aytishicha, hozirda yangi prezidentni saylashga tayyorgarlik ko'rayotgan O'zbekiston xademay o'z tanlovini qilishi kerak bo'ladi.",,
742,1043-92.wav,Sovet davrida man etilgan san'at asarlari bugunga kelib yirik ahamiyatga ega bo'lmoqda.,,
743,1064-70.wav,Rossiya Prezidenti Vladimir Putin O'zbekiston birinchi Prezidenti Islom Karimov xotirasiga hurmat bajo keltirish uchun 6-sentyabr kuni Samarqandda bo'ldi.,,
744,1011-17.wav,"Istanbuldagi O'zbeklar Birligi tashkilotining rahbari, o'zbekistonlik imom Abdulloh Buxoriyning o'limi ortida O'zbekiston va Rossiya maxfiy xizmatlarini gumon qilayotganini bildirdi.",,
745,1054-66.wav,"Vertolyotdagilarni Omon ham qutqargan. Tolibon qaytgach, endi Baydendan o'zini qutqarishini so'ragan.",,
746,1013-78.wav,Ushbu hujjat boshqa tegishli qarorlar bilan bir qatorda maktab hududida ro'mol bilan yurishni taqiq ostiga oladi.,,
747,1029-46.wav,Shu yilning 23-avgust kuni O'zbekiston Respublikasi normativ huquqiy hujjatlar muhokamasi portali regulation.gov.uz saytiga O'zbekiston Respublikasida ma'muriy islohotlar konsepsiyasi loyihasi joylashtirildi.,,
748,1022-44.wav,Bir necha kun oldin g'arb va eroncha kuylar ostida o'z yotoqxonasida ijro etgan raqslarini Instagram tarmog'idagi 600 000 dan ziyod muxlisiga taqdim etib kelayotgan eronlik Maedeh Hojabriy hibsga olingan edi.,,
749,1002-10.wav,Turkiya bosh vaziri Rajab Toyyib Erdog'an davlat to'ntarishiga urinish harakatlarida ayblanib qamoqqa tashlangan yuzlab harbiy zobitlar ishini qayta ko'rib chiqish tarafdori ekanligini aytgan.,,
750,1032-25.wav,Xitoy mintaqaning Afg'onistonga chegaradosh yana bir davlati bo'ladi. Tolibon so'nggi ikki oy ichida Xitoyga tutash Badaxshonni ham bosib olgan.,,
751,1019-12.wav,"Tatarsiton poytaxti Qozon shahri migratsiya xizmati muhojirlarni vaqtinchalik saqlash hibs xonasidan qochgan bir o'zbekistonlik va bir tojikistonlik tutib, o'lasi qilib kaltaklashgan.",,
752,1054-45.wav,Liz Truss Britaniyaning uchinchi ayol bosh vaziri bo'ldi.,,
753,1045-16.wav,Qo'mita ana shunday ish bilan shug'ullangan uch kishidan iborat guruhni ushlaganini aytmoqda. Qo'mitadagi BBC manbasi bu kabi boshqa guruhlarni ushlash ustida ish olib borilayotganini aytdi.,,
754,1048-98.wav,Xotin-qizlar ortib borayotgan jinsiy tahqirlardan shikoyatda.,,
755,1047-79.wav,"Ko'pchilik ekspertlarga ko'ra, pandemiya miqyosi shunchalik kattaki, kelayotgan haftalar va ehtimol oylar davomida karantin choralaridan qochib bo'lmaydi.",,
756,1050-104.wav,AQSH harbiylari yerda o'tkazilgan maxfiy harbiy amaliyot chog'ida ISHID rahbari Abubakr al-Bag'dodiyning yordamchisi Abdurahmon O'zbekiyning o'ldirilganini aytmoqda.,,
757,1045-24.wav,"O'zbekiston va ishsizlik, hokim, prokuror va militsiyaga tayanish qanchalik to'g'ri?",,
758,1013-104.wav,"Dubay hukumati ""Sog'lom turmush tarzi"" loyihasi doirasida shaharliklarga ketkazilgan har bir ortiqcha vazn uchun oltin berishga qaror qilgan.",,
759,1016-68.wav,Qidiruvda bo'lgan Qirg'izistonning birinchi prezidenti Asqar Akaev 2-avgust kuni Bishkekka olib kelindi.,,
760,1055-42.wav,"Estoniyada o'tkazilgan so'nggi so'rov natijalaridan ma'lum bo'lishicha, aholining atigi 20% dinni o'zining hayotining muhim bo'lagi deb biladi.",,
761,1047-35.wav,"Sardoba suv omboridagi o'pirilish holati bo'yicha jinoyat ishi qo'zg'atildi. Ish O'zbekiston Jinoyat kodeksining 207-moddasi birinchi qismi va 258-moddasi ikkinchi qismi ""b"" bandiga muvofiq ochilgan.",,
762,1049-78.wav,O'zbekistonda tadbirkorlarni himoya qilish uchun keng miqyosda vakolatga ega institut ta'sis qilinmoqda.,,
763,1051-06.wav,"МХХ tergovchilari qo'yilayotgan aybni tan olmasa, jurnalistning o'ligi chiqishini aytib tahdid qilgan.",,
764,1045-61.wav,Afg'onistonda hokimiyatni qo'lga olgan Tolibon oliy o'quv yurtlarida qanday tartib-qoida joriy etilishini e'lon qildi.,,
765,1043-97.wav,"O'zbekiston va Xitoy vaksinasi xalq tajriba qilinayotgani yo'q. O'zbekiston innovatsion rivojlanish vazirining aytishicha, Xitoy vaksinasi bilan o'z oila a'zolari ham emlangan.",,
766,1016-44.wav,Tunisda ovoz beruvchilar prezidentga keng yangi vakolatlarni berishni qo'llab-quvvatladilar.,,
767,1067-45.wav,Yer islohotlari aholining kam ta'minlangan qatlamiga zarba bo'ladi degan qarash ham keng tarqalgan.,,
768,1013-94.wav,Men e'tibor bermadim. U yaqinlashib bor kuchi bilan sochimni tortganida yuziga tarsaki tushirdim.,,
769,1024-99.wav,Oxirgi kunlarda internet ijtimoiy tarmoqlarida O'zbekiston uchun kiril alifbosida qolish yaxshimi yoki lotinga o'tish degan savol atrofida bahs-munozara kuchaygani kuzatilmoqda.,,
770,1015-92.wav,"Iroqdagi Yazidiylarga ko'ra, Islomiy Davlat jangarilari hamon ularning 3500 xotin-qizlarini qul qilib ushlab turishibdi.",,
771,1001-110.wav,Mana yuk ishi o'ldi.,,
772,1048-69.wav,O'zbekiston Prezidenti mustaqillikning 22 yilligi munosabati bilan yoshlar milliy terma jamoasi bosh murabbiyi Ahmadjon Musayev va o'smirlar milliy terma jamoasi bosh murabbiyi Dilshod Nuraliyevlarga O'zbekistonda xizmat ko'rsatgan sport ustosi unvonini berdi.,,
773,1052-101.wav,Tarixda ilk bor AQSH neftining narxi manfiyga tushdi.,,
774,1021-13.wav,"Gazprom Naftogaz Ukrainy shirkatiga iyun uchun 1,66 milliard dollarni oldindan to'lashni so'rab hisobni jo'natgan.",,
775,1041-42.wav,"Qish yaqinlashib, mavsum almasharkan, koronavirus pandemiyasi birinchisidan ham yomonroq bo'lishi mumkinligidan xavotirlar kuchayib bormoqda.",,
776,1043-52.wav,Bosh prokuratura kun.uz jurnalistlariga Olmazor tumani hokimi o'rinbosari tomonidan qilingan tajovuzni o'z nazoratiga oldi.,,
777,1061-94.wav,#10yearchallenge heshtegi ostidagi qo'yilayotgan suratlar bugun internetdagi barcha ijtimoiy tarmoqlarda tarqalmoqda.,,
778,1003-11.wav,5 yoshli Fazlur Rahmonning bo'ynidagi o'sma to'rtinchi bosqichda. Afg'on shifokorlari uning yosh umrini kimyoterapiya bilan uzaytirish uchun kurashmoqda.,,
779,1041-62.wav,"Turli internet nashrlarida, ayniqsa xorijda o'zini muxolif hisoblayotgan yurtdoshlarimiz O'zbekiston rahbarini u yoki bu kuchlar ta'sirida bo'lishi mumkinligi, siyosiy manevr uchun erkin emasligi haqida muntazam fikr yuritib keladi.",,
780,1067-14.wav,BBC bu maqolaning qisqacha mazmunini keltiradi.,,
781,1017-29.wav,"Oqibatda Morales iste'fo berishga majbur bo'lgan. Biroq, bu aslida davlat to'ntarishi edimi?",,
782,1057-20.wav,"Shu kunlarda Rossiyada, Sankt-Peterburg metrosida amalga oshirilgan terror xurujida qurbon bo'lganlarni xotirlash marosimlari bo'lib o'tmoqda.",,
783,1058-103.wav,"Shunday joylar borki, u yerga kirishda soqchilar tekshiruvidan o'tishingizni avvaldan bilasiz.",,
784,1048-66.wav,Armanistonda yakshanba kungi referendumda ovoz berganlarning aksariyati parlament boshqaruviga o'tishni ma'qullashgan.,,
785,1022-09.wav,Xitoyning Guanjou vokzalidagi pichoq hujumida 6 inson yaralangan.,,
786,1017-30.wav,"Navoiy viloyati Qizilqumidagi ""Jaraquduq"" deb nomlangan joydan topilgan 90 million yillik dinozavr qoldiqlari zamonaviy fanda yangi kashfiyot ochilishiga turtki bergan.",,
787,1060-31.wav,"Rus tili haligacha Qirg'izistonda rasmiy til maqomiga ega, sobiq Sovet mamlakatlari orasida hozir istisnoiy holat bu, ammo Markaziy Osiyoda lisoniy muhit o'zgarib bormoqda va mahalliy jamiyatlarda milliy tillar rolini kuchaytirish talabi mavjud.",,
788,1053-95.wav,"Vazirlik xodimlari esa tibbiyot va ichki ishlar organi xodimlarini yonlariga olib, tashqariga chiqmayotgan fuqarolarning uylariga borib buklet tarqatgan.",,
789,1046-08.wav,Entoni Blinken Ukrainadagi hozirgi vaziyat manzarasida BBCga intervyu berdi.,,
790,1053-74.wav,BBC o'zbek xizmati 20 yoshda.,,
791,1055-101.wav,Ayrim fikr bildiruvchilar fohishalikning o'rniga ko'p xotinlilikni legallashtirish lozimligini aytgan.,,
792,1032-76.wav,O'zbekiston o'z mustaqilligiga erishish uchun 1990-yildayoq shaxdam qadamlar tashlagan edi.,,
793,1033-91.wav,Bu vaqt ichida minglab ayollar harakatga qo'shildi.,,
794,1063-92.wav,Fransiya prezidentlik saylovi birinchi bosqichida markazchi liberal Emmanuel Makron g'olib chiqqan. Ikkinchi bosqichda u o'ta o'ngchi Milliy front yetakchisi Marin Le Pen bilan bellashadi.,,
795,1007-10.wav,Generalning o'ldirilishi ikki davlat o'rtasidagi taranglikni jiddiy nuqtaga chiqardi.,,
796,1058-61.wav,Rossiyada hukumat politsiya ko'magida voyaga yetmaganlar huquqlarining buzilishi va qarovsizlik profilaktikasi tizimi asosi to'g'risidagi federal qonunga asosan bolalarni o'z ota-onalaridan ajratib olishi mumkin.,,
797,1008-32.wav,"Biroq, shaharga yaqin hududlarda janglar hamon davom etayotgani aytilmoqda.",,
798,1032-111.wav,Shu bilan birgalikda bu yerda aholi juda zig' joylashgan.,,
799,1002-53.wav,"17-may kuni O'zbekiston, Turkmaniston va Qoraqalpog'iston xalq artisti Ortiq O'tajonov 72 yoshida olamdan o'tgan.",,
800,1024-85.wav,O'zbekiston va boshqa Markaziy Osiyo davlatlaridan kelayotgan mehnat muhojirlarining aksariyati Turkiyada noqonuniy ishlashadi.,,
801,1068-70.wav,"""Yangi Kovid-19 vaktsinasining ta'siri yozda sezilarli darajaga chiqadi va hayot kelasi qishgacha o'z iziga tushadi"", dedi uni kashf qilgan olimlardan biri.",,
802,1048-17.wav,Mahmud Isayev,,
803,1017-87.wav,O'zbekistondagi Universal Mobile Systems (UMS) mobil aloqa operatori o'zining logotipini o'zgartirgan.,,
804,1005-14.wav,"Ammo ular bizni jim o'tirib tinglashdi, tanqidlarimizga bosiqlik bilan javob qaytarishdi.",,
805,1025-41.wav,BBC o'zbek muxbiri GDRning eski Trabant mashinasida Berlin devori bo'ylab safarga chiqdi.,,
806,1023-39.wav,"BMTning Inson huquqlari bo'yicha missiyasi Ukrainadagi vaziyat bo'yicha yangi, to'qqizinchi hisobotini e'lon qilgan.",,
807,1034-53.wav,"Nigeriya o'zgacha, ammo o'zaro bog'liq misli ko'rilmagan xavfsizlik inqiroziga yuz tutmoqda.",,
808,1055-33.wav,"Kuba prezidenti Raul Kastro aytishicha, Amerika Qo'shma Shtatlari bilan Kuba har bir mamlakatning o'ziga xos bo'lgan farqlarni hurmat qilishi kerak va Amerika Kubadagi kommunistlar rahbarligidagi rejimi o'zgartirish talablaridan voz kechmog'i lozim.",,
809,1003-54.wav,Shunday xabarni Rossiya Mudofaa vazirligi tarqatdi.,,
810,1018-101.wav,Toshkent mezbonlik qilayotgan kurash bo'yicha jahon chempionatining ilk kuni tafsilotlari fotoreportajimizda. Tomosha qiling.,,
811,1053-86.wav,"AQSH Davlat kotibi Reks Tillersonning aytishicha, Rossiya Suriyada 89 odamning umriga zomin bo'lgan kimyoviy hujumning oldini ola olmagan.",,
812,1024-13.wav,Ukrainaning sharqiy Slavansk shahridagi Rossiyaparast qurollilar o'zlari ushlab turgan Yevropada Xavfsizlik va Hamkorlik Tashkiloti kuzatuvchilarini Kievdagi hokimiyat tomonidan hibsga olingan federalizm tarafdorlariga ayirboshlashlarini aytishgan.,,
813,1004-98.wav,Human Rights Watch tashkiloti Tojikiston hukumatini muxolifatni ta'qib qilishni to'xtatish va 6 noyabrga rejalangan prezidentlik saylovlar erkin o'tishi uchun barcha sharoitlarni yaratishga chaqirgan.,,
814,1065-61.wav,"Xabarlarga ko'ra, Rossiya Mozori Sharifdagi bosh konsulxonasini vaqtinchalik yopgan.",,
815,1058-41.wav,Bugun qadim Samarqandda O'zbek Tigers (amaldagi chempion) Kuba Domadores jamoasiga qarshi ringga ko'tariladi.,,
816,1011-45.wav,AQSHda o'z jinsini o'zgartirgan o'quvchilar qaysi hojatxonaga kirishlari masalasida jang-badabang boshlanib ketgan.,,
817,1014-76.wav,"O'zbekiston Bosh prokuraturasi huzuridagi Majburiy ijro byurosi direktorining birinchi o'rinbosari J. Arifov aytishicha, O'zbekistonda gaz va elektr to'lovlari O'zbekiston aholisi oylik maoshining 7,5% ni egallaydi.",,
818,1017-73.wav,O'zbekiston delegatsiyasi haj va umra safarlari masalasini hal etish maqsadida Saudiya Arabistoniga jo'nab ketgan.,,
819,1001-103.wav,"Amerika Prezidenti Barak Obama Rossiyaga qarshi yangi iqtisodiy jazo choralari haqida e'lon qilar ekan, Rossiyaning shundoq ham nimjon iqtisodi yana ham ojizlanadi, deb aytgan.",,
820,1049-57.wav,"Andijonda militsiya xodimlari qo'lida qiynoqlarga tutilgani aytilayotgan A. Abdukarimovning o'limi, O'zbekistonda hamon qiynoqlar davom etmoqdami degan savol va bahs-munozaralarni qo'zg'atgan.",,
821,1013-25.wav,Mamlakat Oliy sudi seshanba kuni Uttar Pradeshda bo'lgan ushbu amal qanchalik qonuniy bo'lganini ko'rib chiqadi. Musulmonlar o'zlarini hashoratdek ojiz his qilayotganini aytmoqda.,,
822,1013-69.wav,"Ikki betaraf Skandinaviya davlati, Finlandiya va Shvetsiya Rossiyaning Ukrainaga bostirib kirishidan shunchalik xavotirdaki, ular NATOga qo'shilish istagini e'lon qilishdi.",,
823,1025-110.wav,"So'g'd viloyati hukumati qoshidagi Din, an'ana va marosimlarni muvofiqlashtirish qo'mitasiga ko'ra bu masjidlar binolari uchun vaqtida zarur hujjatlar tayyorlanmagan.",,
824,1048-94.wav,Qozog'istonning Aktobe viloyatida Moskvadan Toshkentga qarab ketayotgan Mercedes rusumli avtobus ag'darilgan.,,
825,1031-22.wav,O'tgan 40 yil ichida rivojlangan davlatlarda erkaklarning spermatozoidlari ikki barobariga kamayib ketgan.,,
826,1011-42.wav,"Iroq poytaxtida sodir etilgan hujum natijasida 60 dan ortiq inson nobud bo'lgan, qariyb 100 tasi yaralangan.",,
827,1068-73.wav,Yaponiyada Xirosima shahriga atom bombasi tashlanishi oqibatida halok bo'lganlarni xotirlash marosimlari o'tkazilmoqda.,,
828,1017-93.wav,"O'zbekiston afsuski, yangi rekord va kasallik 2-3 oyda chekinadimi? Koronavirusdan 38-o'lim. Abu Saxiy vaqtincha yopildi.",,
829,1037-05.wav,"Tahlilchilar fikricha, jang maydonlarida mag'lubiyatga uchrayotgan Putin qahraton sovuq yordamida Ukraina va Yevropani tiz cho'ktirishni maqsad qilgan.",,
830,1036-77.wav,"Sochi qishki Olimpiadasi tobora yaqinlashar ekan, o'zini Ansar al-Sunna guruhining a'zolari deb e'lon qilgan odamlarning videomurojaati internetda paydo bo'lgan.",,
831,1002-108.wav,Tojikiston poytaxti Dushanbeda mamlakat hukumati taqiqlagan Islom Uyg'onish partiyasi rahbarlari ustidan mahkama nihoyasiga yetgan.,,
832,1058-31.wav,"Inson huquqlarini himoya qilish xalqaro tashkiloti Amnesty International o'z bayonotida Moskvaning Biryulyovo mavzesidagi tartibsizliklardan so'ng 14-oktabr kuni 1200 nafar mehnat muhojirining ushlanishini ""noqonuniy va kamsituvchi amal"" deya ta'rifladi.",,
833,1068-12.wav,BMTning kimyoviy qurollar bo'yicha tergovchilari Suriya poytaxti Damashq tashqarisida o'tgan hafta yuz bergan hujumlar bo'yicha o'z tekshiruvlarining ikkinchi kunini boshlashgan.,,
834,1003-37.wav,Bu ikki o'zbek jangarari guruhining mintaqadagi eng yaqin ittifoqchisidan biri sifatida ko'rilgan Haqqoniy tarmog'ining asoschisi va sobiq lideri Jaloliddin Haqqoniy o'lgan.,,
835,1050-75.wav,Ramzan Kadirov o'g'illarini frontga jo'natmoqda.,,
836,1059-32.wav,Prezident Shavkat Mirziyoyev planshetida virtual qabulxona bo'yicha hamma narsani ko'rib turadi.,,
837,1063-95.wav,"Eron televiziyası oktyabr oyining boshida ""shaqqoklikda"" ayblanib hibsga olingan internet yulduzi bo'lmish Sahar Tabar bilan intervyuni efirga uzatdi.",,
