id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
617,00004674.wav,00004674_augmented_pch_msk.wav,7.4507,7.4507,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
618,00004674.wav,00004674_augmented_spd_pch_nse.wav,7.4507,7.8022,True,0.9549,True,False,False,AugmentationType.SPEED|PITCH|NOISE
619,00004674.wav,00004674_augmented_spd_pch_msk.wav,7.4507,6.9864,True,1.0665,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
620,00004711.wav,00004711_augmented_spd_nse.wav,5.7535,5.5537,True,1.036,False,False,False,AugmentationType.SPEED|NOISE
621,00004711.wav,00004711_augmented_pch_msk.wav,5.7535,5.7535,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
622,00004711.wav,00004711_augmented_spd_pch_nse.wav,5.7535,5.7112,True,1.0074,True,True,False,AugmentationType.SPEED|PITCH|NOISE
623,00004711.wav,00004711_augmented_spd_pch_msk.wav,5.7535,5.2457,True,1.0968,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
624,00004721.wav,00004721_augmented_spd_nse.wav,18.2134,18.1269,True,1.0048,False,True,False,AugmentationType.SPEED|NOISE
625,00004721.wav,00004721_augmented_pch_msk.wav,18.2134,18.2134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
626,00004721.wav,00004721_augmented_spd_pch_nse.wav,18.2134,18.5672,True,0.9809,True,True,False,AugmentationType.SPEED|PITCH|NOISE
627,00004721.wav,00004721_augmented_spd_pch_msk.wav,18.2134,19.85,True,0.9176,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
628,00004740.wav,00004740_augmented_spd_nse.wav,18.8427,17.2087,True,1.095,False,True,False,AugmentationType.SPEED|NOISE
629,00004740.wav,00004740_augmented_pch_msk.wav,18.8427,18.8427,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
630,00004740.wav,00004740_augmented_spd_pch_nse.wav,18.8427,19.1964,True,0.9816,True,False,False,AugmentationType.SPEED|PITCH|NOISE
631,00004740.wav,00004740_augmented_spd_pch_msk.wav,18.8427,20.4936,True,0.9194,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
632,00004756.wav,00004756_augmented_spd_nse.wav,18.064,16.9865,True,1.0634,False,True,False,AugmentationType.SPEED|NOISE
633,00004756.wav,00004756_augmented_pch_msk.wav,18.064,18.064,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
634,00004756.wav,00004756_augmented_spd_pch_nse.wav,18.064,17.9936,True,1.0039,True,False,False,AugmentationType.SPEED|PITCH|NOISE
635,00004756.wav,00004756_augmented_spd_pch_msk.wav,18.064,18.1949,True,0.9928,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
636,00004785.wav,00004785_augmented_spd_nse.wav,11.952,12.4506,True,0.96,False,False,False,AugmentationType.SPEED|NOISE
637,00004785.wav,00004785_augmented_pch_msk.wav,11.952,11.952,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
638,00004785.wav,00004785_augmented_spd_pch_nse.wav,11.952,12.1909,True,0.9804,True,True,False,AugmentationType.SPEED|PITCH|NOISE
639,00004785.wav,00004785_augmented_spd_pch_msk.wav,11.952,11.6073,True,1.0297,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
640,00004786.wav,00004786_augmented_spd_nse.wav,14.3627,15.0009,True,0.9575,False,True,False,AugmentationType.SPEED|NOISE
641,00004786.wav,00004786_augmented_pch_msk.wav,14.3627,14.3627,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
642,00004786.wav,00004786_augmented_spd_pch_nse.wav,14.3627,15.9511,True,0.9004,True,True,False,AugmentationType.SPEED|PITCH|NOISE
643,00004786.wav,00004786_augmented_spd_pch_msk.wav,14.3627,14.5728,True,0.9856,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
644,00004808.wav,00004808_augmented_spd_nse.wav,15.1627,15.5928,True,0.9724,False,False,False,AugmentationType.SPEED|NOISE
645,00004808.wav,00004808_augmented_pch_msk.wav,15.1627,15.1627,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
646,00004808.wav,00004808_augmented_spd_pch_nse.wav,15.1627,16.1361,True,0.9397,True,True,False,AugmentationType.SPEED|PITCH|NOISE
647,00004808.wav,00004808_augmented_spd_pch_msk.wav,15.1627,14.9811,True,1.0121,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
648,00004809.wav,00004809_augmented_spd_nse.wav,14.2241,14.1215,True,1.0073,False,True,False,AugmentationType.SPEED|NOISE
649,00004809.wav,00004809_augmented_pch_msk.wav,14.2241,14.2241,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
650,00004809.wav,00004809_augmented_spd_pch_nse.wav,14.2241,14.6632,True,0.9701,True,True,False,AugmentationType.SPEED|PITCH|NOISE
651,00004809.wav,00004809_augmented_spd_pch_msk.wav,14.2241,13.3187,True,1.068,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
652,00004855.wav,00004855_augmented_spd_nse.wav,2.82,2.6461,True,1.0657,False,True,False,AugmentationType.SPEED|NOISE
653,00004855.wav,00004855_augmented_pch_msk.wav,2.82,2.82,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
654,00004855.wav,00004855_augmented_spd_pch_nse.wav,2.82,2.7671,True,1.0191,True,True,False,AugmentationType.SPEED|PITCH|NOISE
655,00004855.wav,00004855_augmented_spd_pch_msk.wav,2.82,2.7291,True,1.0333,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
656,00005042.wav,00005042_augmented_spd_nse.wav,4.816,4.6062,True,1.0456,False,False,False,AugmentationType.SPEED|NOISE
657,00005042.wav,00005042_augmented_pch_msk.wav,4.816,4.816,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
658,00005042.wav,00005042_augmented_spd_pch_nse.wav,4.816,5.2489,True,0.9175,True,True,False,AugmentationType.SPEED|PITCH|NOISE
659,00005042.wav,00005042_augmented_spd_pch_msk.wav,4.816,4.4147,True,1.0909,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
660,00005079.wav,00005079_augmented_spd_nse.wav,17.8882,18.6926,True,0.957,False,False,False,AugmentationType.SPEED|NOISE
661,00005079.wav,00005079_augmented_pch_msk.wav,17.8882,17.8882,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
662,00005079.wav,00005079_augmented_spd_pch_nse.wav,17.8882,17.4129,True,1.0273,True,True,False,AugmentationType.SPEED|PITCH|NOISE
663,00005079.wav,00005079_augmented_spd_pch_msk.wav,17.8882,18.3821,True,0.9731,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
664,00005098.wav,00005098_augmented_spd_nse.wav,9.616,10.4816,True,0.9174,False,True,False,AugmentationType.SPEED|NOISE
665,00005098.wav,00005098_augmented_pch_msk.wav,9.616,9.616,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
666,00005098.wav,00005098_augmented_spd_pch_nse.wav,9.616,10.4106,True,0.9237,True,True,False,AugmentationType.SPEED|PITCH|NOISE
667,00005098.wav,00005098_augmented_spd_pch_msk.wav,9.616,9.2134,True,1.0437,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
668,00005182.wav,00005182_augmented_spd_nse.wav,14.608,13.3239,True,1.0964,False,True,False,AugmentationType.SPEED|NOISE
669,00005182.wav,00005182_augmented_pch_msk.wav,14.608,14.608,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
670,00005182.wav,00005182_augmented_spd_pch_nse.wav,14.608,13.6505,True,1.0701,True,True,False,AugmentationType.SPEED|PITCH|NOISE
671,00005182.wav,00005182_augmented_spd_pch_msk.wav,14.608,14.4932,True,1.0079,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
672,00005185.wav,00005185_augmented_spd_nse.wav,16.08,16.6857,True,0.9637,False,True,False,AugmentationType.SPEED|NOISE
673,00005185.wav,00005185_augmented_pch_msk.wav,16.08,16.08,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
674,00005185.wav,00005185_augmented_spd_pch_nse.wav,16.08,15.4848,True,1.0384,True,True,False,AugmentationType.SPEED|PITCH|NOISE
675,00005185.wav,00005185_augmented_spd_pch_msk.wav,16.08,17.5584,True,0.9158,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
676,00005225.wav,00005225_augmented_spd_nse.wav,12.9654,14.3957,True,0.9006,False,False,False,AugmentationType.SPEED|NOISE
677,00005225.wav,00005225_augmented_pch_msk.wav,12.9654,12.9654,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
678,00005225.wav,00005225_augmented_spd_pch_nse.wav,12.9654,14.2594,True,0.9093,True,True,False,AugmentationType.SPEED|PITCH|NOISE
679,00005225.wav,00005225_augmented_spd_pch_msk.wav,12.9654,13.5726,True,0.9553,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
680,00005254.wav,00005254_augmented_spd_nse.wav,5.0613,5.0293,True,1.0064,False,False,False,AugmentationType.SPEED|NOISE
681,00005254.wav,00005254_augmented_pch_msk.wav,5.0613,5.0613,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
682,00005254.wav,00005254_augmented_spd_pch_nse.wav,5.0613,5.2572,True,0.9627,True,True,False,AugmentationType.SPEED|PITCH|NOISE
683,00005254.wav,00005254_augmented_spd_pch_msk.wav,5.0613,5.2852,True,0.9576,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
684,00005266.wav,00005266_augmented_spd_nse.wav,9.0802,8.5026,True,1.0679,False,True,False,AugmentationType.SPEED|NOISE
685,00005266.wav,00005266_augmented_pch_msk.wav,9.0802,9.0802,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
686,00005266.wav,00005266_augmented_spd_pch_nse.wav,9.0802,9.4398,True,0.9619,True,True,False,AugmentationType.SPEED|PITCH|NOISE
687,00005266.wav,00005266_augmented_spd_pch_msk.wav,9.0802,8.3029,True,1.0936,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
688,00005278.wav,00005278_augmented_spd_nse.wav,11.4135,10.9612,True,1.0413,False,True,False,AugmentationType.SPEED|NOISE
689,00005278.wav,00005278_augmented_pch_msk.wav,11.4135,11.4135,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
690,00005278.wav,00005278_augmented_spd_pch_nse.wav,11.4135,11.0962,True,1.0286,True,True,False,AugmentationType.SPEED|PITCH|NOISE
691,00005278.wav,00005278_augmented_spd_pch_msk.wav,11.4135,11.2978,True,1.0102,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
692,00005302.wav,00005302_augmented_spd_nse.wav,12.69,12.5874,True,1.0081,False,False,False,AugmentationType.SPEED|NOISE
693,00005302.wav,00005302_augmented_pch_msk.wav,12.69,12.69,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
694,00005302.wav,00005302_augmented_spd_pch_nse.wav,12.69,11.9068,True,1.0658,True,False,False,AugmentationType.SPEED|PITCH|NOISE
695,00005302.wav,00005302_augmented_spd_pch_msk.wav,12.69,14.0109,True,0.9057,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
696,00005322.wav,00005322_augmented_spd_nse.wav,18.672,17.3091,True,1.0787,False,True,False,AugmentationType.SPEED|NOISE
697,00005322.wav,00005322_augmented_pch_msk.wav,18.672,18.672,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
698,00005322.wav,00005322_augmented_spd_pch_nse.wav,18.672,18.6871,True,0.9992,True,False,False,AugmentationType.SPEED|PITCH|NOISE
699,00005322.wav,00005322_augmented_spd_pch_msk.wav,18.672,19.0309,True,0.9811,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
700,00005327.wav,00005327_augmented_spd_nse.wav,8.1654,9.0034,True,0.9069,False,True,False,AugmentationType.SPEED|NOISE
701,00005327.wav,00005327_augmented_pch_msk.wav,8.1654,8.1654,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
702,00005327.wav,00005327_augmented_spd_pch_nse.wav,8.1654,8.1667,True,0.9998,True,True,False,AugmentationType.SPEED|PITCH|NOISE
703,00005327.wav,00005327_augmented_spd_pch_msk.wav,8.1654,7.5085,True,1.0875,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
704,00005358.wav,00005358_augmented_spd_nse.wav,14.8214,13.916,True,1.0651,False,True,False,AugmentationType.SPEED|NOISE
705,00005358.wav,00005358_augmented_pch_msk.wav,14.8214,14.8214,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
706,00005358.wav,00005358_augmented_spd_pch_nse.wav,14.8214,13.6255,True,1.0878,True,True,False,AugmentationType.SPEED|PITCH|NOISE
707,00005358.wav,00005358_augmented_spd_pch_msk.wav,14.8214,14.9681,True,0.9902,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
708,00005368.wav,00005368_augmented_spd_nse.wav,8.5,8.7108,True,0.9758,False,True,False,AugmentationType.SPEED|NOISE
709,00005368.wav,00005368_augmented_pch_msk.wav,8.5,8.5,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
710,00005368.wav,00005368_augmented_spd_pch_nse.wav,8.5,8.2931,True,1.0249,True,True,False,AugmentationType.SPEED|PITCH|NOISE
711,00005368.wav,00005368_augmented_spd_pch_msk.wav,8.5,8.2907,True,1.0252,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
712,00005423.wav,00005423_augmented_spd_nse.wav,3.81,3.7109,True,1.0267,False,False,False,AugmentationType.SPEED|NOISE
713,00005423.wav,00005423_augmented_pch_msk.wav,3.81,3.81,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
714,00005423.wav,00005423_augmented_spd_pch_nse.wav,3.81,3.6202,True,1.0524,True,False,False,AugmentationType.SPEED|PITCH|NOISE
715,00005423.wav,00005423_augmented_spd_pch_msk.wav,3.81,3.8359,True,0.9933,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
716,00005455.wav,00005455_augmented_spd_nse.wav,3.7813,3.6246,True,1.0432,False,True,False,AugmentationType.SPEED|NOISE
717,00005455.wav,00005455_augmented_pch_msk.wav,3.7813,3.7813,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
718,00005455.wav,00005455_augmented_spd_pch_nse.wav,3.7813,3.8399,True,0.9847,True,True,False,AugmentationType.SPEED|PITCH|NOISE
719,00005455.wav,00005455_augmented_spd_pch_msk.wav,3.7813,3.5527,True,1.0644,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
720,00005464.wav,00005464_augmented_spd_nse.wav,6.39,6.1457,True,1.0398,False,True,False,AugmentationType.SPEED|NOISE
721,00005464.wav,00005464_augmented_pch_msk.wav,6.39,6.39,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
722,00005464.wav,00005464_augmented_spd_pch_nse.wav,6.39,6.1144,True,1.0451,True,True,False,AugmentationType.SPEED|PITCH|NOISE
723,00005464.wav,00005464_augmented_spd_pch_msk.wav,6.39,6.7721,True,0.9436,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
724,00005470.wav,00005470_augmented_spd_nse.wav,12.2933,13.1477,True,0.935,False,False,False,AugmentationType.SPEED|NOISE
725,00005470.wav,00005470_augmented_pch_msk.wav,12.2933,12.2933,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
726,00005470.wav,00005470_augmented_spd_pch_nse.wav,12.2933,12.455,True,0.987,True,True,False,AugmentationType.SPEED|PITCH|NOISE
727,00005470.wav,00005470_augmented_spd_pch_msk.wav,12.2933,11.781,True,1.0435,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
728,00005471.wav,00005471_augmented_spd_nse.wav,12.6347,11.8764,True,1.0638,False,True,False,AugmentationType.SPEED|NOISE
729,00005471.wav,00005471_augmented_pch_msk.wav,12.6347,12.6347,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
730,00005471.wav,00005471_augmented_spd_pch_nse.wav,12.6347,13.6198,True,0.9277,True,False,False,AugmentationType.SPEED|PITCH|NOISE
731,00005471.wav,00005471_augmented_spd_pch_msk.wav,12.6347,14.0128,True,0.9017,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
732,00005520.wav,00005520_augmented_spd_nse.wav,6.3627,6.9171,True,0.9199,False,False,False,AugmentationType.SPEED|NOISE
733,00005520.wav,00005520_augmented_pch_msk.wav,6.3627,6.3627,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
734,00005520.wav,00005520_augmented_spd_pch_nse.wav,6.3627,6.3428,True,1.0031,True,True,False,AugmentationType.SPEED|PITCH|NOISE
735,00005520.wav,00005520_augmented_spd_pch_msk.wav,6.3627,5.8569,True,1.0864,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
736,00005532.wav,00005532_augmented_spd_nse.wav,10.3335,9.6117,True,1.0751,False,True,False,AugmentationType.SPEED|NOISE
737,00005532.wav,00005532_augmented_pch_msk.wav,10.3335,10.3335,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
738,00005532.wav,00005532_augmented_spd_pch_nse.wav,10.3335,9.4566,True,1.0927,True,True,False,AugmentationType.SPEED|PITCH|NOISE
739,00005532.wav,00005532_augmented_spd_pch_msk.wav,10.3335,9.7278,True,1.0623,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
740,00005547.wav,00005547_augmented_spd_nse.wav,7.728,7.9784,True,0.9686,False,True,False,AugmentationType.SPEED|NOISE
741,00005547.wav,00005547_augmented_pch_msk.wav,7.728,7.728,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
742,00005547.wav,00005547_augmented_spd_pch_nse.wav,7.728,7.6918,True,1.0047,True,True,False,AugmentationType.SPEED|PITCH|NOISE
743,00005547.wav,00005547_augmented_spd_pch_msk.wav,7.728,8.3054,True,0.9305,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
744,00005552.wav,00005552_augmented_spd_nse.wav,4.24,3.9912,True,1.0623,False,True,False,AugmentationType.SPEED|NOISE
745,00005552.wav,00005552_augmented_pch_msk.wav,4.24,4.24,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
746,00005552.wav,00005552_augmented_spd_pch_nse.wav,4.24,3.9644,True,1.0695,True,False,False,AugmentationType.SPEED|PITCH|NOISE
747,00005552.wav,00005552_augmented_spd_pch_msk.wav,4.24,4.0202,True,1.0547,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
748,00005558.wav,00005558_augmented_spd_nse.wav,6.3094,5.9531,True,1.0598,False,True,False,AugmentationType.SPEED|NOISE
749,00005558.wav,00005558_augmented_pch_msk.wav,6.3094,6.3094,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
750,00005558.wav,00005558_augmented_spd_pch_nse.wav,6.3094,6.8778,True,0.9174,True,False,False,AugmentationType.SPEED|PITCH|NOISE
751,00005558.wav,00005558_augmented_spd_pch_msk.wav,6.3094,5.9751,True,1.0559,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
752,00005659.wav,00005659_augmented_spd_nse.wav,14.288,15.2572,True,0.9365,False,True,False,AugmentationType.SPEED|NOISE
753,00005659.wav,00005659_augmented_pch_msk.wav,14.288,14.288,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
754,00005659.wav,00005659_augmented_spd_pch_nse.wav,14.288,15.4636,True,0.924,True,False,False,AugmentationType.SPEED|PITCH|NOISE
755,00005659.wav,00005659_augmented_spd_pch_msk.wav,14.288,15.3511,True,0.9307,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
756,00005675.wav,00005675_augmented_spd_nse.wav,6.576,6.6096,True,0.9949,False,True,False,AugmentationType.SPEED|NOISE
757,00005675.wav,00005675_augmented_pch_msk.wav,6.576,6.576,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
758,00005675.wav,00005675_augmented_spd_pch_nse.wav,6.576,6.4772,True,1.0152,True,False,False,AugmentationType.SPEED|PITCH|NOISE
759,00005675.wav,00005675_augmented_spd_pch_msk.wav,6.576,7.0181,True,0.937,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
760,00005680.wav,00005680_augmented_spd_nse.wav,4.34,4.11,True,1.056,False,False,False,AugmentationType.SPEED|NOISE
761,00005680.wav,00005680_augmented_pch_msk.wav,4.34,4.34,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
762,00005680.wav,00005680_augmented_spd_pch_nse.wav,4.34,4.0229,True,1.0788,True,True,False,AugmentationType.SPEED|PITCH|NOISE
763,00005680.wav,00005680_augmented_spd_pch_msk.wav,4.34,4.2283,True,1.0264,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
764,00005696.wav,00005696_augmented_spd_nse.wav,15.248,15.4346,True,0.9879,False,True,False,AugmentationType.SPEED|NOISE
765,00005696.wav,00005696_augmented_pch_msk.wav,15.248,15.248,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
766,00005696.wav,00005696_augmented_spd_pch_nse.wav,15.248,14.423,True,1.0572,True,False,False,AugmentationType.SPEED|PITCH|NOISE
767,00005696.wav,00005696_augmented_spd_pch_msk.wav,15.248,15.252,True,0.9997,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
768,00005834.wav,00005834_augmented_spd_nse.wav,19.792,20.8547,True,0.949,False,False,False,AugmentationType.SPEED|NOISE
769,00005834.wav,00005834_augmented_pch_msk.wav,19.792,19.792,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
770,00005834.wav,00005834_augmented_spd_pch_nse.wav,19.792,20.2501,True,0.9774,True,False,False,AugmentationType.SPEED|PITCH|NOISE
771,00005834.wav,00005834_augmented_spd_pch_msk.wav,19.792,20.8972,True,0.9471,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
772,00005870.wav,00005870_augmented_spd_nse.wav,17.2107,17.9818,True,0.9571,False,False,False,AugmentationType.SPEED|NOISE
773,00005870.wav,00005870_augmented_pch_msk.wav,17.2107,17.2107,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
774,00005870.wav,00005870_augmented_spd_pch_nse.wav,17.2107,17.125,True,1.005,True,False,False,AugmentationType.SPEED|PITCH|NOISE
775,00005870.wav,00005870_augmented_spd_pch_msk.wav,17.2107,18.6715,True,0.9218,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
776,00005877.wav,00005877_augmented_spd_nse.wav,5.4935,6.0321,True,0.9107,False,True,False,AugmentationType.SPEED|NOISE
777,00005877.wav,00005877_augmented_pch_msk.wav,5.4935,5.4935,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
