id,path,duration,text_spt,text_original,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,sentence_checked
22173,00007439_0.wav,14.78,"Muhabbati va samimiyati bo'lsin, tajribani o'zimiz o'rgatib olamiz deganda. O'sha bu sohadan kelib chiqib aytadigan bo'lsak, o'shpazlik kasbiga kelganda samimiyat va muhabbat bo'lsa, tajriba o'zi bo'laveradi. Ya'ni samimiyat va muhabbatni.","muhabbati va samimiyati bo'lsin, tajribani o'zimiz o'rgatib olamiz deganda. O'sha bu sohadan kelib chiqib aytadigan bo'lsang, bo'lsak, oshpazlik kasbiga kelganda, samimiyat va muhabbat bo'lsa, tajriba o'zi bo'laveradi. Ya'ni, samimiyat bilan muhabbatda. Ajoyib, ajoyib. Katta rahmat.",muhabbati va samimiyati bo'lsin tajribani o'zimiz o'rgatib olamiz deganda o'sha bu sohadan kelib chiqib aytadigan bo'lsak o'shpazlik kasbiga kelganda samimiyat va muhabbat bo'lsa tajriba o'zi bo'laveradi ya'ni samimiyat va muhabbatni,muhabbati va samimiyati bo'lsin tajribani o'zimiz o'rgatib olamiz deganda o'sha bu sohadan kelib chiqib aytadigan bo'lsang bo'lsak oshpazlik kasbiga kelganda samimiyat va muhabbat bo'lsa tajriba o'zi bo'laveradi ya'ni samimiyat bilan muhabbatda ajoyib ajoyib katta rahmat,0.2667,0.176,0.8571,30,35,
24847,00013403_0.wav,5.5,"У нас обучается 2,5 млн школьников русскому, а сами так","U nas obuchayetsya dva s polovinoy milliona shkolnikov russkomu, e, samomu, tak.",у нас обучается ikki butun besh млн школьников русскому а сами так,u nas obuchayetsya dva s polovinoy milliona shkolnikov russkomu e samomu tak,1.0,0.9848,0.1268,12,12,
12403,00014416_0.wav,22.44,"U unutolmayman bu kunlarni. Mayli endi nima qilaman, ilojim yo'q. Peshonamda bu ham bor ekan. Hozir qayerda yashayapsiz? Hozir qizimnikidaman, endi hozir u yerda ikki xona oshxonam bor. Shu yerda qolaman bugun bolalarimni yonida. Kechasi men birovnikida uxlolmadim, uyqum yo'q. Ko'zimni oldidan","esdan chiqarmayman bu kunlarni. Mayli, endi nima qilaman, ilojim yo'q. Peshonamda buyam bor ekan. Hozir qayerda yashayapsiz? Hozir qizimnikidaman. Endi hozir aytda ikki xona oshxonam bor. Shu yerda qolaman bugun. Bolalarimni yonida. Kechasi men birovnikida uxlay olmadim. U uyqum yo'q. Ko'zimni oldidan",u unutolmayman bu kunlarni mayli endi nima qilaman ilojim yo'q peshonamda bu ham bor ekan hozir qayerda yashayapsiz hozir qizimnikidaman endi hozir u yerda ikki xona oshxonam bor shu yerda qolaman bugun bolalarimni yonida kechasi men birovnikida uxlolmadim uyqum yo'q ko'zimni oldidan,esdan chiqarmayman bu kunlarni mayli endi nima qilaman ilojim yo'q peshonamda buyam bor ekan hozir qayerda yashayapsiz hozir qizimnikidaman endi hozir aytda ikki xona oshxonam bor shu yerda qolaman bugun bolalarimni yonida kechasi men birovnikida uxlay olmadim u uyqum yo'q ko'zimni oldidan,0.2143,0.0775,0.0348,42,42,
31120,00010383_1.wav,12.73,"Qaytarilishi ijro departamenti, ya'ni majburiy ijro departamenti tomonidan undiriladi sizlarga. Yana nima savollaringlar bor? Kimda qanaqa savol bor? Bering savolingizni.","qaytarilishi ijro departamenti, ya'ni majburiy ijro departamenti tomonidan undiriladi sizlarga. Yana nima savollaringlar bor? Kimda qanaqa savol bor? savol bersam bo'ladimi? Bering savolingizni. Bu yerda shartnomada yozilgan",qaytarilishi ijro departamenti ya'ni majburiy ijro departamenti tomonidan undiriladi sizlarga yana nima savollaringlar bor kimda qanaqa savol bor bering savolingizni,qaytarilishi ijro departamenti ya'ni majburiy ijro departamenti tomonidan undiriladi sizlarga yana nima savollaringlar bor kimda qanaqa savol bor savol bersam bo'ladimi bering savolingizni bu yerda shartnomada yozilgan,0.35,0.3212,0.8616,20,27,
17022,00020167_0.wav,14.76,bankdan kredit olib,"bankdan kredit olib, oformleniya qilish bo'yicha nodavislarni o'tkazasiz-ku oformleniyani. Hm. Ana o'sha rasmiylashtirayotgan paytda zapret chiqib kelgan, o'shaning uchun rasmiylashtirib berishga imkoni bo'magan-da. Korxonaga nisbatan zapret chiqib kelgan.",bankdan kredit olib,bankdan kredit olib oformleniya qilish bo'yicha nodavislarni o'tkazasiz-ku oformleniyani hm ana o'sha rasmiylashtirayotgan paytda zapret chiqib kelgan o'shaning uchun rasmiylashtirib berishga imkoni bo'magan-da korxonaga nisbatan zapret chiqib kelgan,8.3333,12.1579,0.1413,3,28,
9621,00004257_1.wav,13.35,"nimalari ekinlari bo'ladimi, shunga mehr-muhabbatingizni qo'ysangiz, albatta o'sha mo'ljaldagi hosilingizni olasiz, mo'ljaldagi daromadingizni beradi yer o'zini.","Ma nimalari, ekinlari bo'ladimi, shunga mehr muhabbatingizni qo'ysangiz, albatta o'sha mo'ljaldagi hosilingizni olasiz, mo'ljaldagi i daromadingizni beradi yer o'zini",nimalari ekinlari bo'ladimi shunga mehr-muhabbatingizni qo'ysangiz albatta o'sha mo'ljaldagi hosilingizni olasiz mo'ljaldagi daromadingizni beradi yer o'zini,ma nimalari ekinlari bo'ladimi shunga mehr muhabbatingizni qo'ysangiz albatta o'sha mo'ljaldagi hosilingizni olasiz mo'ljaldagi i daromadingizni beradi yer o'zini,0.25,0.0382,0.9781,16,19,
31907,00019455_1.wav,14.97,,"to, shto delayut na baze, na to, shto delayut bazar Sergeli, tam tyuninguyut mashinu ili yeshyo chto-to, ili yeshyo chto-to, ili yeshyo chto-to. Eto oznachayet, shto v kakikh v kakikh-to usloviyakh danniy avtomobil rabotat ne budet. Soglasno trebovaniyam zavoda i nashim pravilam na vse avtomobili dayotsya garantiya.",,to shto delayut na baze na to shto delayut bazar sergeli tam tyuninguyut mashinu ili yeshyo chto-to ili yeshyo chto-to ili yeshyo chto-to eto oznachayet shto v kakikh v kakikh-to usloviyakh danniy avtomobil rabotat ne budet soglasno trebovaniyam zavoda i nashim pravilam na vse avtomobili dayotsya garantiya,47.0,307.0,0.0,0,47,
251,00001792.wav,10.789375,"moliya qilib, eng yaxshi da'vo O'zbekistondan, O'rta Osiyodan, Yevropadan, butun jahondan","may arena qilib, eng yaxshi bayis Oʻzbekistondan, Oʻrta Osiyodan, Yevropadan, butun jahondan,",moliya qilib eng yaxshi da'vo o'zbekistondan o'rta osiyodan yevropadan butun jahondan,may arena qilib eng yaxshi bayis o'zbekistondan o'rta osiyodan yevropadan butun jahondan,0.2727,0.1294,0.9017,11,12,
9042,00003726_1.wav,13.22,Mana oyim o'zlari ancha ko'zoynak taqishim kerak ekan degan paytda unaqa yaxshi reagirovat qilmaganlar. Bor bizning jamiyatda bor-yo'g'i shu ko'zoynak taqishga bir har xil bir qarash. Sizning tajribangizda bu qanaqa katta muammomi yo?,"Mani oyim o'zlari ancha ko'zoynak taqishim kerak ekan degan payti, unaqa yaxshi reagirovat qilmaganlar. Bor bizlarni jamiyatda baribir o'sha ko'zoynak taqishga bir harshi bir qarash. Sizni tajribangizda bu qanaqa katta muammomi yo",mana oyim o'zlari ancha ko'zoynak taqishim kerak ekan degan paytda unaqa yaxshi reagirovat qilmaganlar bor bizning jamiyatda bor-yo'g'i shu ko'zoynak taqishga bir har xil bir qarash sizning tajribangizda bu qanaqa katta muammomi yo,mani oyim o'zlari ancha ko'zoynak taqishim kerak ekan degan payti unaqa yaxshi reagirovat qilmaganlar bor bizlarni jamiyatda baribir o'sha ko'zoynak taqishga bir harshi bir qarash sizni tajribangizda bu qanaqa katta muammomi yo,0.2424,0.0952,0.2969,33,32,
4170,00011539_0.wav,15.05,"i o'sha konsul'tatsiya paytlarida ham bizlar o'sha konsul'tatsiya paytlarida ham bizlar a perevode rechi ne shlo, tol'ko ona konsul'tirovala i u rekomendatsiya berdi u sebazonni 100% esimda bor i yana bitta dorini u aytdi i men aytdimki,","i o'sha konsultatsiya paytlarida ham bizlar o perevode rechi ne shlo. Tolko ona konsultirovala i u rekomendatsiya berdi. U sibazonni men yuz foiz esimda bor i yana bitta dorini u aytudi i men aytudimki,",i o'sha konsul'tatsiya paytlarida ham bizlar o'sha konsul'tatsiya paytlarida ham bizlar a perevode rechi ne shlo tol'ko ona konsul'tirovala i u rekomendatsiya berdi u sebazonni yuz foiz esimda bor i yana bitta dorini u aytdi i men aytdimki,i o'sha konsultatsiya paytlarida ham bizlar o perevode rechi ne shlo tolko ona konsultirovala i u rekomendatsiya berdi u sibazonni men yuz foiz esimda bor i yana bitta dorini u aytudi i men aytudimki,0.3421,0.2218,0.8767,38,34,
4783,00010692_0.wav,12.85,"narsani qilishga qaror qildik, Odil aka. Nima deb o'ylaysiz, yaxshi bo'ladi deb o'ylaysizmi? Rahmat katta kon taklif qilganingiz uchun. Menimcha yaxshi bo'ladi. Iqtisodiy tahlil, moliyaviy tahlil, masalan, bir","shu ishni qilishga qaror qildik Odil aka. nima deb o'ylaysiz yaxshi bo'ladi deb Rahmat kattakon taklif qilganingiz uchun. Menimcha yaxshi bo'ladi. Iqtisodiy tahlil, moliyaviy tahlilni masalan bir",narsani qilishga qaror qildik odil aka nima deb o'ylaysiz yaxshi bo'ladi deb o'ylaysizmi rahmat katta kon taklif qilganingiz uchun menimcha yaxshi bo'ladi iqtisodiy tahlil moliyaviy tahlil masalan bir,shu ishni qilishga qaror qildik odil aka nima deb o'ylaysiz yaxshi bo'ladi deb rahmat kattakon taklif qilganingiz uchun menimcha yaxshi bo'ladi iqtisodiy tahlil moliyaviy tahlilni masalan bir,0.2143,0.105,0.9361,28,27,
767,00005865.wav,12.389375,"Hammasi har xil tizimlar bo'ldi, to'g'rimi? Reformasiz tizimingizda. Lekin ularning orasidagi hamkorlik muvofiqlashtirish yo'q. Sizlarning vazirliginglar tomonidan.","hammasi har xil tizimlar boʻldi, toʻgʻrimi? reforma sizni tizimingizda. Lekin ularni orasidagi hamkorlik, muvofiqlashtirish yoʻq, sizlarni vazirliginglar tomonidan.",hammasi har xil tizimlar bo'ldi to'g'rimi reformasiz tizimingizda lekin ularning orasidagi hamkorlik muvofiqlashtirish yo'q sizlarning vazirliginglar tomonidan,hammasi har xil tizimlar bo'ldi to'g'rimi reforma sizni tizimingizda lekin ularni orasidagi hamkorlik muvofiqlashtirish yo'q sizlarni vazirliginglar tomonidan,0.2353,0.044,0.9779,17,18,
18666,00002429_1.wav,9.3,"Endi men bu voqeani telefonda menga xabar qilishdi, men bozorga ketayotgandim. Soat 7:20 atrofida edi. Bozorga ketayotgandim.","Endi mana bu voqeani telefonda menga xabar qilishdi, men bozorga ketayotgan edim. Soat yetti yigirmalar atrofida edi. Bozor ketayotgan edim.",endi men bu voqeani telefonda menga xabar qilishdi men bozorga ketayotgandim soat yetti yigirma atrofida edi bozorga ketayotgandim,endi mana bu voqeani telefonda menga xabar qilishdi men bozorga ketayotgan edim soat yetti yigirmalar atrofida edi bozor ketayotgan edim,0.3889,0.0846,0.9549,18,20,
7747,00016386_0.wav,11.68,davlat xizmatlari markazlari tomonidan avval berilgan maxsus ruxsatnomasi tekila karantin cheklovlari davrida amal qilinishi belgilab o'tilganligini ham eslatib o'tmoqchiman.,"yamanligi Davlat xizmatlari markazlari tomonidan avval berilgan maxsus ruxsatnoma stikerlar, karantin cheklovlari davrida amal qilinishi belgilab o'tilganligini ham eslatib o'tmoqchi.",davlat xizmatlari markazlari tomonidan avval berilgan maxsus ruxsatnomasi tekila karantin cheklovlari davrida amal qilinishi belgilab o'tilganligini ham eslatib o'tmoqchiman,yamanligi davlat xizmatlari markazlari tomonidan avval berilgan maxsus ruxsatnoma stikerlar karantin cheklovlari davrida amal qilinishi belgilab o'tilganligini ham eslatib o'tmoqchi,0.2105,0.1156,0.9379,19,20,
31880,00019440_0.wav,10.14,"A takje vvelo moratoriy na povishenie cen na socialno-znacimiy prodovolstvenniy tovar, goryuchiy, smaschniy material, telekommunikaciya i kommunalniy uslugi.","a takje ijtimoiy ahamiyatga ega oziq-ovqat mahsulotlari, yonilg'i-moylash materiallari va kommunikats... va kommunal xizmatlar narxlarining oshishiga moratoriy joriy qildi.",a takje vvelo moratoriy na povishenie cen na socialno-znacimiy prodovolstvenniy tovar goryuchiy smaschniy material telekommunikaciya i kommunalniy uslugi,a takje ijtimoiy ahamiyatga ega oziq-ovqat mahsulotlari yonilg'i-moylash materiallari va kommunikats va kommunal xizmatlar narxlarining oshishiga moratoriy joriy qildi,0.9444,0.8105,0.175,18,19,
2837,00004443_0.wav,13.98,,"topshiraman 15-kuni, oradan yana besh kun oʻtib javobi chiqadi 20 kun, koʻryapsizmi? Men tushuntirib bera oldim-e ehtimolni, vaziyatni. Mana shunaqa holat. Endi oʻzimni tavsiyamga keladigan boʻlsak, eng muhimi, eng muhimi,",,topshiraman o'n beshinchi kuni oradan yana besh kun o'tib javobi chiqadi yigirma kun ko'ryapsizmi men tushuntirib bera oldim-e ehtimolni vaziyatni mana shunaqa holat endi o'zimni tavsiyamga keladigan bo'lsak eng muhimi eng muhimi,32.0,229.0,0.0,0,32,
8061,00000684_0.wav,14.65,"Ochilar ochilar bizni ofisimiz o'shda har doim o'zbek ovqatlarini qidirib yuribdi. Ular yaqinda kelib testing qilib ketdi, restoranimizga kelib ovqatlar yeb, gaplashib ketdi. Nasib qilsa, xudo xohlasa, Kanada","ochinglar, ochinglar, bizlarni ofisimiz o'sha yerda, har doim o'ziga ovqatlarni qilib, ovqatlanib, peregovori ketyapti. Ular konkretni yaqinda kelib, testing qilib ketdi. restoranimizga kelib, ovqatlar yeb, gaplashib ketdi. Nasib qilsa, Xudo xohlasa, Kanada bo'lib,",ochilar ochilar bizni ofisimiz o'shda har doim o'zbek ovqatlarini qidirib yuribdi ular yaqinda kelib testing qilib ketdi restoranimizga kelib ovqatlar yeb gaplashib ketdi nasib qilsa xudo xohlasa kanada,ochinglar ochinglar bizlarni ofisimiz o'sha yerda har doim o'ziga ovqatlarni qilib ovqatlanib peregovori ketyapti ular konkretni yaqinda kelib testing qilib ketdi restoranimizga kelib ovqatlar yeb gaplashib ketdi nasib qilsa xudo xohlasa kanada bo'lib,0.4643,0.297,0.7064,28,33,
