path,chunk_path,duration,chunk_index
00015999.wav,00015999_0.wav,13.44,0
00015999.wav,00015999_1.wav,9.0,1
00016002.wav,00016002_0.wav,9.51,0
00016002.wav,00016002_1.wav,9.65,1
00016003.wav,00016003_0.wav,4.32,0
00016003.wav,00016003_1.wav,16.63,1
00016000.wav,00016000_0.wav,12.3,0
00016000.wav,00016000_1.wav,11.37,1
00016004.wav,00016004_0.wav,10.61,0
00016004.wav,00016004_1.wav,11.56,1
00016001.wav,00016001_0.wav,12.32,0
00016001.wav,00016001_1.wav,12.02,1
00016006.wav,00016006_0.wav,10.23,0
00016006.wav,00016006_1.wav,13.22,1
00016005.wav,00016005_0.wav,13.74,0
00016005.wav,00016005_1.wav,11.14,1
00016007.wav,00016007_0.wav,14.69,0
00016007.wav,00016007_1.wav,8.56,1
00016008.wav,00016008_0.wav,9.64,0
00016008.wav,00016008_1.wav,14.35,1
00016010.wav,00016010_0.wav,13.16,0
00016010.wav,00016010_1.wav,11.74,1
00016009.wav,00016009_0.wav,12.64,0
00016009.wav,00016009_1.wav,12.49,1
00016012.wav,00016012_0.wav,10.62,0
00016012.wav,00016012_1.wav,16.21,1
00016013.wav,00016013_0.wav,14.16,0
00016013.wav,00016013_1.wav,8.33,1
00016011.wav,00016011_0.wav,13.98,0
00016011.wav,00016011_1.wav,9.18,1
00016014.wav,00016014_0.wav,12.18,0
00016014.wav,00016014_1.wav,12.47,1
00016015.wav,00016015_0.wav,14.36,0
00016015.wav,00016015_1.wav,11.98,1
00016016.wav,00016016_0.wav,13.15,0
00016016.wav,00016016_1.wav,10.92,1
00016017.wav,00016017_0.wav,16.3,0
00016021.wav,00016021_0.wav,14.06,0
00016021.wav,00016021_1.wav,5.36,1
00016018.wav,00016018_0.wav,13.83,0
00016018.wav,00016018_1.wav,9.54,1
00016020.wav,00016020_0.wav,10.22,0
00016020.wav,00016020_1.wav,14.74,1
00016019.wav,00016019_0.wav,13.83,0
00016019.wav,00016019_1.wav,11.51,1
00016022.wav,00016022_0.wav,13.52,0
00016022.wav,00016022_1.wav,11.97,1
00016023.wav,00016023_0.wav,13.99,0
00016023.wav,00016023_1.wav,11.93,1
00016025.wav,00016025_0.wav,14.15,0
00016024.wav,00016024_0.wav,15.42,0
00016024.wav,00016024_1.wav,9.55,1
00016029.wav,00016029_0.wav,9.15,0
00016029.wav,00016029_1.wav,11.48,1
00016026.wav,00016026_0.wav,28.37,0
00016028.wav,00016028_0.wav,28.49,0
00016030.wav,00016030_0.wav,12.83,0
00016030.wav,00016030_1.wav,7.42,1
00016032.wav,00016032_0.wav,13.25,0
00016032.wav,00016032_1.wav,5.24,1
00016031.wav,00016031_0.wav,12.23,0
00016031.wav,00016031_1.wav,10.99,1
00016033.wav,00016033_0.wav,24.73,0
00016035.wav,00016035_0.wav,13.58,0
00016035.wav,00016035_1.wav,11.62,1
00016034.wav,00016034_0.wav,14.38,0
00016034.wav,00016034_1.wav,10.16,1
00016036.wav,00016036_0.wav,15.0,0
00016036.wav,00016036_1.wav,6.76,1
00016037.wav,00016037_0.wav,4.48,0
00016037.wav,00016037_1.wav,22.99,1
00016040.wav,00016040_0.wav,23.02,0
00016041.wav,00016041_0.wav,13.71,0
00016041.wav,00016041_1.wav,11.42,1
00016039.wav,00016039_0.wav,14.17,0
00016039.wav,00016039_1.wav,10.77,1
00016043.wav,00016043_0.wav,17.49,0
00016044.wav,00016044_0.wav,11.24,0
00016044.wav,00016044_1.wav,11.75,1
00016046.wav,00016046_0.wav,28.48,0
00016048.wav,00016048_0.wav,28.43,0
00016049.wav,00016049_0.wav,27.99,0
00016047.wav,00016047_0.wav,28.45,0
00016050.wav,00016050_0.wav,28.46,0
00016052.wav,00016052_0.wav,28.47,0
00016051.wav,00016051_0.wav,28.49,0
00016053.wav,00016053_0.wav,26.54,0
00016054.wav,00016054_0.wav,28.47,0
00016055.wav,00016055_0.wav,28.38,0
00016056.wav,00016056_0.wav,28.46,0
00016059.wav,00016059_0.wav,20.24,0
00016059.wav,00016059_1.wav,6.47,1
00016057.wav,00016057_0.wav,28.49,0
00016060.wav,00016060_0.wav,28.5,0
00016061.wav,00016061_0.wav,28.45,0
00016063.wav,00016063_0.wav,28.45,0
00016062.wav,00016062_0.wav,28.46,0
00016065.wav,00016065_0.wav,28.5,0
00016064.wav,00016064_0.wav,28.43,0
00016068.wav,00016068_0.wav,28.12,0
00016066.wav,00016066_0.wav,28.5,0
00016067.wav,00016067_0.wav,28.46,0
00016069.wav,00016069_0.wav,28.49,0
00016070.wav,00016070_0.wav,28.42,0
00016072.wav,00016072_0.wav,28.41,0
00016074.wav,00016074_0.wav,28.41,0
00016078.wav,00016078_0.wav,18.98,0
00016073.wav,00016073_0.wav,28.49,0
00016075.wav,00016075_0.wav,28.44,0
00016076.wav,00016076_0.wav,23.56,0
00016076.wav,00016076_1.wav,4.88,1
00016077.wav,00016077_0.wav,28.49,0
00016079.wav,00016079_0.wav,28.49,0
00016080.wav,00016080_0.wav,28.44,0
00016082.wav,00016082_0.wav,28.39,0
00016081.wav,00016081_0.wav,28.36,0
00016083.wav,00016083_0.wav,28.5,0
00016084.wav,00016084_0.wav,28.44,0
00016085.wav,00016085_0.wav,28.48,0
00016086.wav,00016086_0.wav,28.46,0
00016092.wav,00016092_0.wav,4.43,0
00016092.wav,00016092_1.wav,13.03,1
00016087.wav,00016087_0.wav,27.78,0
00016088.wav,00016088_0.wav,27.76,0
00016090.wav,00016090_0.wav,13.96,0
00016090.wav,00016090_1.wav,12.63,1
00016093.wav,00016093_0.wav,5.57,0
00016093.wav,00016093_1.wav,10.32,1
00016093.wav,00016093_2.wav,6.67,2
00016089.wav,00016089_0.wav,28.45,0
00016091.wav,00016091_0.wav,5.23,0
00016091.wav,00016091_1.wav,12.26,1
00016091.wav,00016091_2.wav,9.57,2
00016094.wav,00016094_0.wav,11.14,0
00016094.wav,00016094_1.wav,11.33,1
00016097.wav,00016097_0.wav,8.2,0
00016097.wav,00016097_1.wav,11.15,1
00016096.wav,00016096_0.wav,10.56,0
00016096.wav,00016096_1.wav,13.36,1
00016095.wav,00016095_0.wav,28.32,0
00016098.wav,00016098_0.wav,28.42,0
00016099.wav,00016099_0.wav,9.18,0
00016099.wav,00016099_1.wav,12.07,1
00016100.wav,00016100_0.wav,14.54,0
00016100.wav,00016100_1.wav,4.44,1
00016102.wav,00016102_0.wav,10.3,0
00016102.wav,00016102_1.wav,10.61,1
00016103.wav,00016103_0.wav,5.59,0
00016103.wav,00016103_1.wav,11.55,1
00016103.wav,00016103_2.wav,11.26,2
00016109.wav,00016109_0.wav,14.46,0
00016109.wav,00016109_1.wav,8.97,1
00016105.wav,00016105_0.wav,25.7,0
00016108.wav,00016108_0.wav,16.52,0
00016108.wav,00016108_1.wav,11.93,1
00016111.wav,00016111_0.wav,11.26,0
00016111.wav,00016111_1.wav,7.58,1
00016110.wav,00016110_0.wav,9.7,0
00016110.wav,00016110_1.wav,16.36,1
00016114.wav,00016114_0.wav,12.12,0
00016114.wav,00016114_1.wav,16.14,1
00016113.wav,00016113_0.wav,22.95,0
00016113.wav,00016113_1.wav,5.37,1
00016115.wav,00016115_0.wav,6.5,0
00016115.wav,00016115_1.wav,15.72,1
00016115.wav,00016115_2.wav,6.11,2
00016118.wav,00016118_0.wav,7.65,0
00016118.wav,00016118_1.wav,13.98,1
00016118.wav,00016118_2.wav,4.18,2
00016117.wav,00016117_0.wav,6.25,0
00016117.wav,00016117_1.wav,14.89,1
00016117.wav,00016117_2.wav,7.18,2
00016116.wav,00016116_0.wav,19.55,0
00016116.wav,00016116_1.wav,8.82,1
00016119.wav,00016119_0.wav,14.6,0
00016119.wav,00016119_1.wav,10.72,1
00016120.wav,00016120_0.wav,10.53,0
00016120.wav,00016120_1.wav,10.47,1
00016120.wav,00016120_2.wav,5.7,2
00016121.wav,00016121_0.wav,28.46,0
00016126.wav,00016126_0.wav,14.13,0
00016126.wav,00016126_1.wav,9.41,1
00016123.wav,00016123_0.wav,10.4,0
00016123.wav,00016123_1.wav,10.36,1
00016123.wav,00016123_2.wav,5.74,2
00016124.wav,00016124_0.wav,12.38,0
00016124.wav,00016124_1.wav,16.07,1
00016125.wav,00016125_0.wav,28.48,0
00016128.wav,00016128_0.wav,11.22,0
00016128.wav,00016128_1.wav,11.44,1
00016127.wav,00016127_0.wav,11.25,0
00016127.wav,00016127_1.wav,14.74,1
00016129.wav,00016129_0.wav,26.41,0
00016131.wav,00016131_0.wav,28.49,0
00016140.wav,00016140_0.wav,1.38,0
00016133.wav,00016133_0.wav,12.14,0
00016133.wav,00016133_1.wav,12.36,1
00016132.wav,00016132_0.wav,28.44,0
00016134.wav,00016134_0.wav,12.4,0
00016134.wav,00016134_1.wav,14.06,1
00016136.wav,00016136_0.wav,28.26,0
00016138.wav,00016138_0.wav,26.83,0
00016137.wav,00016137_0.wav,11.2,0
00016137.wav,00016137_1.wav,13.49,1
00016139.wav,00016139_0.wav,13.01,0
00016139.wav,00016139_1.wav,15.4,1
00016141.wav,00016141_0.wav,12.93,0
00016141.wav,00016141_1.wav,10.3,1
00016143.wav,00016143_0.wav,14.97,0
00016143.wav,00016143_1.wav,5.68,1
00016144.wav,00016144_0.wav,23.03,0
00016148.wav,00016148_0.wav,12.14,0
00016148.wav,00016148_1.wav,7.79,1
00016145.wav,00016145_0.wav,19.54,0
00016142.wav,00016142_0.wav,13.18,0
00016142.wav,00016142_1.wav,14.28,1
00016146.wav,00016146_0.wav,28.39,0
00016149.wav,00016149_0.wav,14.41,0
00016147.wav,00016147_0.wav,11.74,0
00016147.wav,00016147_1.wav,13.92,1
00016151.wav,00016151_0.wav,9.75,0
00016151.wav,00016151_1.wav,14.84,1
00016150.wav,00016150_0.wav,14.12,0
00016150.wav,00016150_1.wav,14.32,1
00016152.wav,00016152_0.wav,10.3,0
00016152.wav,00016152_1.wav,7.38,1
00016152.wav,00016152_2.wav,10.76,2
00016153.wav,00016153_0.wav,22.81,0
00016153.wav,00016153_1.wav,5.5,1
00016157.wav,00016157_0.wav,12.44,0
00016157.wav,00016157_1.wav,11.38,1
00016156.wav,00016156_0.wav,12.31,0
00016156.wav,00016156_1.wav,16.03,1
00016155.wav,00016155_0.wav,6.17,0
00016155.wav,00016155_1.wav,22.15,1
00016160.wav,00016160_0.wav,14.22,0
00016160.wav,00016160_1.wav,8.95,1
00016158.wav,00016158_0.wav,28.11,0
00016159.wav,00016159_0.wav,12.66,0
00016159.wav,00016159_1.wav,7.21,1
00016159.wav,00016159_2.wav,8.3,2
00016162.wav,00016162_0.wav,9.45,0
00016162.wav,00016162_1.wav,18.96,1
00016164.wav,00016164_0.wav,7.03,0
00016164.wav,00016164_1.wav,21.35,1
00016165.wav,00016165_0.wav,12.57,0
00016165.wav,00016165_1.wav,15.77,1
00016163.wav,00016163_0.wav,24.7,0
00016167.wav,00016167_0.wav,7.21,0
00016167.wav,00016167_1.wav,9.04,1
00016167.wav,00016167_2.wav,8.15,2
00016166.wav,00016166_0.wav,4.62,0
00016166.wav,00016166_1.wav,14.22,1
00016166.wav,00016166_2.wav,9.21,2
00016168.wav,00016168_0.wav,10.36,0
00016168.wav,00016168_1.wav,11.79,1
00016169.wav,00016169_0.wav,28.49,0
00016170.wav,00016170_0.wav,9.48,0
00016170.wav,00016170_1.wav,18.98,1
00016173.wav,00016173_0.wav,16.56,0
00016173.wav,00016173_1.wav,5.1,1
00016174.wav,00016174_0.wav,14.95,0
00016174.wav,00016174_1.wav,6.37,1
00016172.wav,00016172_0.wav,15.07,0
00016172.wav,00016172_1.wav,13.28,1
00016171.wav,00016171_0.wav,15.29,0
00016171.wav,00016171_1.wav,13.07,1
00016176.wav,00016176_0.wav,28.44,0
00016183.wav,00016183_0.wav,14.17,0
00016183.wav,00016183_1.wav,4.13,1
00016179.wav,00016179_0.wav,13.7,0
00016179.wav,00016179_1.wav,8.05,1
00016178.wav,00016178_0.wav,9.8,0
00016178.wav,00016178_1.wav,13.14,1
00016178.wav,00016178_2.wav,5.36,2
00016184.wav,00016184_0.wav,13.13,0
00016184.wav,00016184_1.wav,10.58,1
00016180.wav,00016180_0.wav,10.69,0
00016180.wav,00016180_1.wav,15.09,1
00016186.wav,00016186_0.wav,7.7,0
00016186.wav,00016186_1.wav,15.51,1
00016185.wav,00016185_0.wav,14.79,0
00016185.wav,00016185_1.wav,11.26,1
00016190.wav,00016190_0.wav,16.74,0
00016190.wav,00016190_1.wav,5.39,1
00016191.wav,00016191_0.wav,14.64,0
00016187.wav,00016187_0.wav,14.78,0
00016187.wav,00016187_1.wav,13.66,1
00016188.wav,00016188_0.wav,14.74,0
00016188.wav,00016188_1.wav,10.87,1
00016192.wav,00016192_0.wav,7.3,0
00016192.wav,00016192_1.wav,14.65,1
00016193.wav,00016193_0.wav,8.1,0
00016193.wav,00016193_1.wav,18.0,1
00016197.wav,00016197_0.wav,11.99,0
00016197.wav,00016197_1.wav,9.17,1
00016198.wav,00016198_0.wav,12.4,0
00016198.wav,00016198_1.wav,4.35,1
00016195.wav,00016195_0.wav,16.61,0
00016195.wav,00016195_1.wav,11.68,1
00016194.wav,00016194_0.wav,28.47,0
00016196.wav,00016196_0.wav,8.47,0
00016196.wav,00016196_1.wav,13.25,1
00016196.wav,00016196_2.wav,6.66,2
00016200.wav,00016200_0.wav,5.33,0
00016200.wav,00016200_1.wav,19.33,1
00016199.wav,00016199_0.wav,22.27,0
00016199.wav,00016199_1.wav,6.14,1
00016201.wav,00016201_0.wav,7.31,0
00016201.wav,00016201_1.wav,13.97,1
00016201.wav,00016201_2.wav,7.02,2
00016208.wav,00016208_0.wav,7.84,0
00016208.wav,00016208_1.wav,12.68,1
00016203.wav,00016203_0.wav,17.67,0
00016203.wav,00016203_1.wav,4.5,1
00016202.wav,00016202_0.wav,28.41,0
00016205.wav,00016205_0.wav,13.8,0
00016205.wav,00016205_1.wav,13.08,1
00016204.wav,00016204_0.wav,15.39,0
00016204.wav,00016204_1.wav,10.13,1
00016209.wav,00016209_0.wav,21.85,0
00016209.wav,00016209_1.wav,6.54,1
00016210.wav,00016210_0.wav,10.25,0
00016210.wav,00016210_1.wav,14.46,1
00016211.wav,00016211_0.wav,20.36,0
00016211.wav,00016211_1.wav,5.86,1
00016212.wav,00016212_0.wav,22.61,0
00016217.wav,00016217_0.wav,6.05,0
00016217.wav,00016217_1.wav,14.06,1
00016213.wav,00016213_0.wav,12.28,0
00016213.wav,00016213_1.wav,15.7,1
00016219.wav,00016219_0.wav,19.62,0
00016219.wav,00016219_1.wav,8.57,1
00016218.wav,00016218_0.wav,14.19,0
00016218.wav,00016218_1.wav,12.37,1
00016214.wav,00016214_0.wav,18.95,0
00016214.wav,00016214_1.wav,9.17,1
00016220.wav,00016220_0.wav,14.3,0
00016220.wav,00016220_1.wav,12.18,1
00016221.wav,00016221_0.wav,22.41,0
00016223.wav,00016223_0.wav,13.96,0
00016223.wav,00016223_1.wav,7.7,1
00016225.wav,00016225_0.wav,14.69,0
00016225.wav,00016225_1.wav,8.26,1
00016222.wav,00016222_0.wav,20.31,0
00016222.wav,00016222_1.wav,7.89,1
00016226.wav,00016226_0.wav,13.08,0
00016226.wav,00016226_1.wav,9.43,1
00016224.wav,00016224_0.wav,12.99,0
00016224.wav,00016224_1.wav,14.95,1
00016227.wav,00016227_0.wav,16.76,0
00016227.wav,00016227_1.wav,11.57,1
00016228.wav,00016228_0.wav,28.46,0
00016229.wav,00016229_0.wav,8.46,0
00016229.wav,00016229_1.wav,6.76,1
00016229.wav,00016229_2.wav,13.17,2
00016230.wav,00016230_0.wav,16.31,0
00016230.wav,00016230_1.wav,12.09,1
00016231.wav,00016231_0.wav,7.33,0
00016231.wav,00016231_1.wav,15.15,1
00016233.wav,00016233_0.wav,25.94,0
00016234.wav,00016234_0.wav,14.2,0
00016234.wav,00016234_1.wav,14.24,1
00016235.wav,00016235_0.wav,23.23,0
00016235.wav,00016235_1.wav,5.17,1
00016237.wav,00016237_0.wav,22.22,0
00016236.wav,00016236_0.wav,4.64,0
00016236.wav,00016236_1.wav,10.85,1
00016236.wav,00016236_2.wav,12.6,2
00016238.wav,00016238_0.wav,12.87,0
00016238.wav,00016238_1.wav,12.02,1
00016242.wav,00016242_0.wav,18.63,0
00016241.wav,00016241_0.wav,4.55,0
00016241.wav,00016241_1.wav,23.92,1
00016239.wav,00016239_0.wav,23.2,0
00016239.wav,00016239_1.wav,5.21,1
00016240.wav,00016240_0.wav,16.05,0
00016240.wav,00016240_1.wav,12.31,1
00016243.wav,00016243_0.wav,4.82,0
00016243.wav,00016243_1.wav,22.6,1
00016246.wav,00016246_0.wav,10.65,0
00016246.wav,00016246_1.wav,9.33,1
00016245.wav,00016245_0.wav,28.49,0
00016247.wav,00016247_0.wav,5.49,0
00016247.wav,00016247_1.wav,12.29,1
00016247.wav,00016247_2.wav,10.36,2
00016248.wav,00016248_0.wav,11.86,0
00016248.wav,00016248_1.wav,7.11,1
00016251.wav,00016251_0.wav,14.02,0
00016249.wav,00016249_0.wav,21.78,0
00016249.wav,00016249_1.wav,6.57,1
00016250.wav,00016250_0.wav,10.77,0
00016250.wav,00016250_1.wav,15.71,1
00016252.wav,00016252_0.wav,11.23,0
00016252.wav,00016252_1.wav,10.42,1
00016254.wav,00016254_0.wav,20.6,0
00016255.wav,00016255_0.wav,13.74,0
00016255.wav,00016255_1.wav,12.67,1
00016257.wav,00016257_0.wav,11.05,0
00016257.wav,00016257_1.wav,12.1,1
00016256.wav,00016256_0.wav,19.48,0
00016256.wav,00016256_1.wav,4.98,1
00016262.wav,00016262_0.wav,17.35,0
00016258.wav,00016258_0.wav,15.37,0
00016258.wav,00016258_1.wav,9.96,1
00016260.wav,00016260_0.wav,13.33,0
00016260.wav,00016260_1.wav,6.38,1
00016261.wav,00016261_0.wav,11.04,0
00016261.wav,00016261_1.wav,8.52,1
00016263.wav,00016263_0.wav,13.95,0
00016263.wav,00016263_1.wav,8.88,1
00016264.wav,00016264_0.wav,13.91,0
00016264.wav,00016264_1.wav,6.61,1
00016266.wav,00016266_0.wav,14.18,0
00016266.wav,00016266_1.wav,9.21,1
00016267.wav,00016267_0.wav,28.41,0
00016265.wav,00016265_0.wav,13.68,0
00016265.wav,00016265_1.wav,11.44,1
00016268.wav,00016268_0.wav,20.33,0
00016268.wav,00016268_1.wav,7.99,1
00016270.wav,00016270_0.wav,28.5,0
00016271.wav,00016271_0.wav,28.47,0
00016272.wav,00016272_0.wav,8.44,0
00016272.wav,00016272_1.wav,20.04,1
00016274.wav,00016274_0.wav,13.18,0
00016274.wav,00016274_1.wav,14.13,1
00016276.wav,00016276_0.wav,17.6,0
00016278.wav,00016278_0.wav,24.38,0
00016275.wav,00016275_0.wav,10.51,0
00016275.wav,00016275_1.wav,17.91,1
00016282.wav,00016282_0.wav,13.28,0
00016277.wav,00016277_0.wav,13.93,0
00016277.wav,00016277_1.wav,10.33,1
00016279.wav,00016279_0.wav,24.95,0
00016280.wav,00016280_0.wav,6.87,0
00016280.wav,00016280_1.wav,14.55,1
00016283.wav,00016283_0.wav,10.08,0
00016283.wav,00016283_1.wav,17.95,1
00016284.wav,00016284_0.wav,14.46,0
00016284.wav,00016284_1.wav,12.56,1
00016287.wav,00016287_0.wav,27.52,0
00016288.wav,00016288_0.wav,27.63,0
00016286.wav,00016286_0.wav,10.64,0
00016286.wav,00016286_1.wav,9.87,1
00016286.wav,00016286_2.wav,7.82,2
00016285.wav,00016285_0.wav,10.46,0
00016285.wav,00016285_1.wav,17.94,1
00016290.wav,00016290_0.wav,6.97,0
00016290.wav,00016290_1.wav,14.47,1
00016291.wav,00016291_0.wav,12.51,0
00016291.wav,00016291_1.wav,10.42,1
00016289.wav,00016289_0.wav,18.33,0
00016289.wav,00016289_1.wav,10.08,1
00016292.wav,00016292_0.wav,20.54,0
00016292.wav,00016292_1.wav,7.83,1
00016294.wav,00016294_0.wav,5.69,0
00016294.wav,00016294_1.wav,22.62,1
00016293.wav,00016293_0.wav,16.43,0
00016293.wav,00016293_1.wav,10.14,1
00016298.wav,00016298_0.wav,11.31,0
00016298.wav,00016298_1.wav,11.34,1
00016296.wav,00016296_0.wav,28.48,0
00016301.wav,00016301_0.wav,17.54,0
00016300.wav,00016300_0.wav,14.71,0
00016300.wav,00016300_1.wav,13.61,1
00016297.wav,00016297_0.wav,6.33,0
00016297.wav,00016297_1.wav,22.07,1
00016303.wav,00016303_0.wav,18.88,0
00016307.wav,00016307_0.wav,18.19,0
00016302.wav,00016302_0.wav,6.02,0
00016302.wav,00016302_1.wav,22.37,1
00016306.wav,00016306_0.wav,12.75,0
00016306.wav,00016306_1.wav,12.02,1
00016305.wav,00016305_0.wav,15.42,0
00016305.wav,00016305_1.wav,8.52,1
00016309.wav,00016309_0.wav,28.49,0
00016308.wav,00016308_0.wav,28.42,0
00016312.wav,00016312_0.wav,14.2,0
00016312.wav,00016312_1.wav,5.22,1
00016310.wav,00016310_0.wav,20.02,0
00016310.wav,00016310_1.wav,8.35,1
00016311.wav,00016311_0.wav,22.31,0
00016311.wav,00016311_1.wav,6.13,1
00016314.wav,00016314_0.wav,25.51,0
00016313.wav,00016313_0.wav,19.27,0
00016313.wav,00016313_1.wav,9.14,1
00016315.wav,00016315_0.wav,8.13,0
00016315.wav,00016315_1.wav,11.35,1
00016316.wav,00016316_0.wav,14.67,0
00016316.wav,00016316_1.wav,6.48,1
00016319.wav,00016319_0.wav,13.85,0
00016317.wav,00016317_0.wav,7.17,0
00016317.wav,00016317_1.wav,18.47,1
00016320.wav,00016320_0.wav,4.73,0
00016320.wav,00016320_1.wav,12.13,1
00016320.wav,00016320_2.wav,6.48,2
00016318.wav,00016318_0.wav,6.45,0
00016318.wav,00016318_1.wav,12.22,1
00016318.wav,00016318_2.wav,7.05,2
00016322.wav,00016322_0.wav,14.32,0
00016322.wav,00016322_1.wav,9.19,1
00016323.wav,00016323_0.wav,11.76,0
00016323.wav,00016323_1.wav,8.51,1
00016324.wav,00016324_0.wav,15.24,0
00016324.wav,00016324_1.wav,10.04,1
00016326.wav,00016326_0.wav,5.99,0
00016326.wav,00016326_1.wav,13.97,1
00016326.wav,00016326_2.wav,6.8,2
00016325.wav,00016325_0.wav,16.96,0
00016325.wav,00016325_1.wav,6.63,1
00016328.wav,00016328_0.wav,14.02,0
00016328.wav,00016328_1.wav,4.38,1
00016327.wav,00016327_0.wav,12.23,0
00016327.wav,00016327_1.wav,9.77,1
00016330.wav,00016330_0.wav,28.4,0
00016332.wav,00016332_0.wav,10.11,0
00016332.wav,00016332_1.wav,9.69,1
00016331.wav,00016331_0.wav,13.74,0
00016331.wav,00016331_1.wav,7.32,1
00016336.wav,00016336_0.wav,21.03,0
00016336.wav,00016336_1.wav,5.7,1
00016337.wav,00016337_0.wav,13.34,0
00016337.wav,00016337_1.wav,11.22,1
00016334.wav,00016334_0.wav,7.31,0
00016334.wav,00016334_1.wav,19.76,1
00016335.wav,00016335_0.wav,4.72,0
00016335.wav,00016335_1.wav,13.37,1
00016335.wav,00016335_2.wav,8.53,2
00016338.wav,00016338_0.wav,11.96,0
00016338.wav,00016338_1.wav,16.44,1
00016339.wav,00016339_0.wav,22.74,0
00016342.wav,00016342_0.wav,17.52,0
00016341.wav,00016341_0.wav,28.48,0
00016343.wav,00016343_0.wav,18.75,0
00016344.wav,00016344_0.wav,28.39,0
00016348.wav,00016348_0.wav,13.21,0
00016348.wav,00016348_1.wav,6.37,1
00016345.wav,00016345_0.wav,22.82,0
00016345.wav,00016345_1.wav,5.5,1
00016346.wav,00016346_0.wav,17.88,0
00016346.wav,00016346_1.wav,8.45,1
00016347.wav,00016347_0.wav,28.49,0
00016351.wav,00016351_0.wav,4.18,0
00016351.wav,00016351_1.wav,11.0,1
00016351.wav,00016351_2.wav,8.49,2
00016349.wav,00016349_0.wav,28.35,0
00016350.wav,00016350_0.wav,13.16,0
00016350.wav,00016350_1.wav,11.04,1
00016353.wav,00016353_0.wav,5.12,0
00016353.wav,00016353_1.wav,21.84,1
00016354.wav,00016354_0.wav,28.41,0
00016357.wav,00016357_0.wav,13.89,0
00016357.wav,00016357_1.wav,8.66,1
00016362.wav,00016362_0.wav,28.37,0
00016363.wav,00016363_0.wav,28.46,0
00016360.wav,00016360_0.wav,28.06,0
00016366.wav,00016366_0.wav,15.8,0
00016366.wav,00016366_1.wav,9.37,1
00016364.wav,00016364_0.wav,12.02,0
00016364.wav,00016364_1.wav,16.39,1
00016368.wav,00016368_0.wav,21.25,0
00016367.wav,00016367_0.wav,28.33,0
00016369.wav,00016369_0.wav,28.36,0
00016372.wav,00016372_0.wav,4.47,0
00016372.wav,00016372_1.wav,18.21,1
00016370.wav,00016370_0.wav,26.67,0
00016371.wav,00016371_0.wav,28.29,0
00016373.wav,00016373_0.wav,26.96,0
00016374.wav,00016374_0.wav,28.49,0
00016375.wav,00016375_0.wav,28.49,0
00016376.wav,00016376_0.wav,8.49,0
00016376.wav,00016376_1.wav,19.53,1
00016377.wav,00016377_0.wav,25.14,0
00016379.wav,00016379_0.wav,24.76,0
00016381.wav,00016381_0.wav,28.37,0
00016383.wav,00016383_0.wav,28.48,0
00016384.wav,00016384_0.wav,22.32,0
00016382.wav,00016382_0.wav,22.97,0
00016382.wav,00016382_1.wav,5.51,1
00016385.wav,00016385_0.wav,26.94,0
00016386.wav,00016386_0.wav,11.68,0
00016386.wav,00016386_1.wav,7.82,1
00016387.wav,00016387_0.wav,13.47,0
00016387.wav,00016387_1.wav,11.26,1
00016392.wav,00016392_0.wav,13.07,0
00016390.wav,00016390_0.wav,28.39,0
00016388.wav,00016388_0.wav,28.48,0
00016391.wav,00016391_0.wav,28.45,0
00016394.wav,00016394_0.wav,28.48,0
00016393.wav,00016393_0.wav,19.38,0
00016393.wav,00016393_1.wav,8.21,1
00016396.wav,00016396_0.wav,28.5,0
00016397.wav,00016397_0.wav,28.41,0
00016399.wav,00016399_0.wav,28.48,0
00016398.wav,00016398_0.wav,24.1,0
00016400.wav,00016400_0.wav,28.46,0
00016402.wav,00016402_0.wav,28.36,0
00016404.wav,00016404_0.wav,28.35,0
00016405.wav,00016405_0.wav,28.45,0
00016401.wav,00016401_0.wav,28.49,0
00016403.wav,00016403_0.wav,28.44,0
00016406.wav,00016406_0.wav,28.45,0
00016409.wav,00016409_0.wav,28.45,0
00016407.wav,00016407_0.wav,27.49,0
00016410.wav,00016410_0.wav,28.38,0
00016408.wav,00016408_0.wav,28.49,0
00016412.wav,00016412_0.wav,27.32,0
00016416.wav,00016416_0.wav,28.49,0
00016414.wav,00016414_0.wav,28.49,0
00016419.wav,00016419_0.wav,13.92,0
00016413.wav,00016413_0.wav,28.37,0
00016418.wav,00016418_0.wav,16.2,0
00016417.wav,00016417_0.wav,28.48,0
00016421.wav,00016421_0.wav,28.3,0
00016420.wav,00016420_0.wav,8.49,0
00016420.wav,00016420_1.wav,16.93,1
00016424.wav,00016424_0.wav,17.54,0
00016423.wav,00016423_0.wav,20.08,0
00016423.wav,00016423_1.wav,8.27,1
00016425.wav,00016425_0.wav,6.17,0
00016425.wav,00016425_1.wav,12.43,1
00016425.wav,00016425_2.wav,9.69,2
00016426.wav,00016426_0.wav,28.48,0
00016428.wav,00016428_0.wav,28.46,0
00016427.wav,00016427_0.wav,28.5,0
00016429.wav,00016429_0.wav,11.26,0
00016429.wav,00016429_1.wav,16.92,1
00016430.wav,00016430_0.wav,6.38,0
