id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
1391,00010920.wav,"bo'lishi mumkin, ya'ni moddiy manfaatdorligini oshirish, O'zbekistonda sotilayotgan avtomobillar. Uchinchi taxminim men shunga","qilgan boʻlishi mumkin. Yaʼni moddiy manfaatdorligini oshirish, Oʻzbekistonda sotilayotgan avtomobillar. Uchinchi taxminim, men shunga",bo'lishi mumkin ya'ni moddiy manfaatdorligini oshirish o'zbekistonda sotilayotgan avtomobillar uchinchi taxminim men shunga,qilgan bo'lishi mumkin ya'ni moddiy manfaatdorligini oshirish o'zbekistonda sotilayotgan avtomobillar uchinchi taxminim men shunga,0.0769,0.9723,12.6666875,"qilgan boʻlishi mumkin. Yaʼni moddiy manfaatdorligini oshirish, Oʻzbekistonda sotilayotgan avtomobillar. Uchinchi taxminim, men shunga"
1347,00010527.wav,"Viloyat adliya boshqarmasi boshlig'i Oybek Masharipov esa mudiraning muammolarini hal qilishda o'z vakolatlarini ishga solishni va'da qilib, 2021-yil aprel oyida unga xayriya sifatida printer sovg'a qiladi.","viloyat adliya boshqarmasi boshligʻi Oybek Masharipov esa mudiraning muammolarini hal qilishda oʻz vakolatlarini ishga solishini vaʼda qilib, 2021-yil aprel oyida unga xayriya sifatida printer sovgʻa qiladi.",viloyat adliya boshqarmasi boshlig'i oybek masharipov esa mudiraning muammolarini hal qilishda o'z vakolatlarini ishga solishni va'da qilib ikki ming yigirma birinchi yil aprel oyida unga xayriya sifatida printer sovg'a qiladi,viloyat adliya boshqarmasi boshlig'i oybek masharipov esa mudiraning muammolarini hal qilishda o'z vakolatlarini ishga solishini va'da qilib ikki ming yigirma birinchi yil aprel oyida unga xayriya sifatida printer sovg'a qiladi,0.0333,0.9978,15.75,"viloyat adliya boshqarmasi boshligʻi Oybek Masharipov esa mudiraning muammolarini hal qilishda oʻz vakolatlarini ishga solishini vaʼda qilib, 2021-yil aprel oyida unga xayriya sifatida printer sovgʻa qiladi."
2579,00020236.wav,"biz hurmat qilamiz. Iloji boricha biz toza gapirishga harakat qilamiz, lekin aytganimdek biz o'rganyapmiz.",bizlar hurmat qilamiz. Iloji boricha bizlar toza gapirishga harakat qilamiz. Lekin aytganimdek biz o'rganyapmiz.,biz hurmat qilamiz iloji boricha biz toza gapirishga harakat qilamiz lekin aytganimdek biz o'rganyapmiz,bizlar hurmat qilamiz iloji boricha bizlar toza gapirishga harakat qilamiz lekin aytganimdek biz o'rganyapmiz,0.1429,0.9717,8.3146875,bizlar hurmat qilamiz. Iloji boricha bizlar toza gapirishga harakat qilamiz. Lekin aytganimdek biz o'rganyapmiz.
423,00003147.wav,"nimagadir ommaviy axborot vositalarida shu boshqarma faoliyati, masalan qiynoqlari bo'yicha birorta bir ma'lumot bermaysizlar, axborot bermaysizlar. Yo'q, eshitib qolamiz endi. Shu xazinalarni ham chiqarib turinglar endi, iltimos. Savolim shu.","lekin nimagadir ommaviy axborot vositalarida shu boshqarma faoliyati, masalan qiynoqlar boʻyicha birorta bir maʼlumot bermaysizlar, axborot bermaysizlar, yoʻq, eshitib qolamiz endi. Shu xazinalarni ham chiqarib turinglar endi, iltimos. Savolim shu.",nimagadir ommaviy axborot vositalarida shu boshqarma faoliyati masalan qiynoqlari bo'yicha birorta bir ma'lumot bermaysizlar axborot bermaysizlar yo'q eshitib qolamiz endi shu xazinalarni ham chiqarib turinglar endi iltimos savolim shu,lekin nimagadir ommaviy axborot vositalarida shu boshqarma faoliyati masalan qiynoqlar bo'yicha birorta bir ma'lumot bermaysizlar axborot bermaysizlar yo'q eshitib qolamiz endi shu xazinalarni ham chiqarib turinglar endi iltimos savolim shu,0.069,0.9853,15.525375,"lekin nimagadir ommaviy axborot vositalarida shu boshqarma faoliyati, masalan qiynoqlar boʻyicha birorta bir maʼlumot bermaysizlar, axborot bermaysizlar, u-yoq bu-yoqdan eshitib qolamiz endi. Shu xazinalarni ham chiqarib turinglar endi, iltimos. Savolim shu."
1489,00011617.wav,"i o'shani aytib chiqishim kerak, shto bizlar 20-yilga vazirni o'rinbosariga, Yusufaliyevga chiqdik, o'sha predlojeniya bilan","I o'shani aytib chiqishim kerak, shto bizlar 20-yilga vazirni o'rinbosariga Yusupaliyevga chiqidik, o'sha predlojeniye bilan",i o'shani aytib chiqishim kerak shto bizlar yigirmainchi yilga vazirni o'rinbosariga yusufaliyevga chiqdik o'sha predlojeniya bilan,i o'shani aytib chiqishim kerak shto bizlar yigirmainchi yilga vazirni o'rinbosariga yusupaliyevga chiqidik o'sha predlojeniye bilan,0.1875,0.981,16.549375,"i o'shani aytib chiqishim kerak, shto bizlar 20-yilga vazirni o'rinbosariga, Yusufaliyevga chiqdik, o'sha predlojeniya bilan"
1865,00014935.wav,"Biz 52 yil davomida Yevropa Ittifoqi eshiklarida azob chekishga majbur bo'ldik. Ular hali ham shunday qilmoqda, lekin vaqt kelganda bunga javob qaytaramiz, dedi Erdog'an. Eslatib o'tamiz, Turkiya 1987-yilda Yevropa Ittifoqiga a'zo bo'lish uchun ariza bergan, lekin hozirgacha Turkiyani qabul qilish masalasi paysalga solib kelinmoqda.","Biz 52 yil davomida Yevropa Ittifoqi eshiklarida azob chekishga majbur boʻldik. Ular hali ham shunday qilmoqda. Lekin vaqti kelganda bunga javob qaytaramiz dedi Erdogʻan. Eslatib oʻtamiz, Turkiya 1987 yilda Yevropa Ittifoqiga aʼzo boʻlish uchun ariza bergan. Lekin hozirgacha Turkiyani qabul qilish masalasi paysalga solib kelinmoqda.",biz ellik ikki yil davomida yevropa ittifoqi eshiklarida azob chekishga majbur bo'ldik ular hali ham shunday qilmoqda lekin vaqt kelganda bunga javob qaytaramiz dedi erdog'an eslatib o'tamiz turkiya bir ming to'qqiz yuz sakson yettinchi yilda yevropa ittifoqiga a'zo bo'lish uchun ariza bergan lekin hozirgacha turkiyani qabul qilish masalasi paysalga solib kelinmoqda,biz ellik ikki yil davomida yevropa ittifoqi eshiklarida azob chekishga majbur bo'ldik ular hali ham shunday qilmoqda lekin vaqti kelganda bunga javob qaytaramiz dedi erdog'an eslatib o'tamiz turkiya bir ming to'qqiz yuz sakson yetti yilda yevropa ittifoqiga a'zo bo'lish uchun ariza bergan lekin hozirgacha turkiyani qabul qilish masalasi paysalga solib kelinmoqda,0.0392,0.6439,18.5973125,"Biz 52 yil davomida Yevropa Ittifoqi eshiklarida azob chekishga majbur boʻldik. Ular hali ham shunday qilmoqda. Lekin vaqti kelganda bunga javob qaytaramiz dedi Erdogʻan. Eslatib oʻtamiz, Turkiya 1987-yilda Yevropa Ittifoqiga aʼzo boʻlish uchun ariza bergan. Lekin hozirgacha Turkiyani qabul qilish masalasi paysalga solib kelinmoqda."
1095,00008686.wav,dekabr oyining o'zida 3000 tonna mazut yoqilgan.,da dekabr oyining oʻzida uch ming tonna mazut yoqilgan.,dekabr oyining o'zida uch ming tonna mazut yoqilgan,da dekabr oyining o'zida uch ming tonna mazut yoqilgan,0.125,0.9714,5.26,dekabr oyining o'zida 3000 tonna mazut yoqilgan.
2254,00017794.wav,Men yo'q turmushga chiqqanim yo'q. Yoshingiz nechtada dedilar.,"Men yo'q, turmushga chiqqanim yo'q. Yoshingiz nechida? dedilar.",men yo'q turmushga chiqqanim yo'q yoshingiz nechtada dedilar,men yo'q turmushga chiqqanim yo'q yoshingiz nechida dedilar,0.125,0.9748,6.1386875,"Men yo'q, turmushga chiqqanim yo'q. Yoshingiz nechida? dedilar."
80,00000443.wav,Har doimgidek qiziq kommentariya savol yo mehmonimizga bir yoki bizga taklifinglar bo'lsa tanlab,"har doimgidek, qiziq, kommentariya, savol yo mehmonimizga bir yoki bizaga taklifinglar bo'lsa tanlab",har doimgidek qiziq kommentariya savol yo mehmonimizga bir yoki bizga taklifinglar bo'lsa tanlab,har doimgidek qiziq kommentariya savol yo mehmonimizga bir yoki bizaga taklifinglar bo'lsa tanlab,0.0769,0.9948,10.1386875,Har doimgidek qiziq kommentariya savol yoki mehmonimizga bir yoki bizga taklifinglar bo'lsa tanlab
191,00001341.wav,"odam uchun. Endi stress qanaqa? Stress menimcha hamma sohada bor. Da, da, da, tabiiy. Siz rassom bo'ling, arxitektor bo'ling, auditor bo'ling, jurnalist bo'ling, hamma sohani o'ziga yarasha stressi bor. Tabiiy. U stress odamni yeb qo'ymasligi uchun siz qilayotgan ishingizdan","odam uchun. Endi stress qanaqa, stress menimcha hamma sohada bor. Da, da, da, tabiiyki. Siz rassom bo'ling, arxitektor bo'ling, auditor bo'ling, jurnalist bo'ling, hamma sohani o'ziga yarasha stress bor. Tabiiyki, da. U stress odamni yeb qo'ymasligi uchun, siz qilayotgan ishingizdan",odam uchun endi stress qanaqa stress menimcha hamma sohada bor da da da tabiiy siz rassom bo'ling arxitektor bo'ling auditor bo'ling jurnalist bo'ling hamma sohani o'ziga yarasha stressi bor tabiiy u stress odamni yeb qo'ymasligi uchun siz qilayotgan ishingizdan,odam uchun endi stress qanaqa stress menimcha hamma sohada bor da da da tabiiyki siz rassom bo'ling arxitektor bo'ling auditor bo'ling jurnalist bo'ling hamma sohani o'ziga yarasha stress bor tabiiyki da u stress odamni yeb qo'ymasligi uchun siz qilayotgan ishingizdan,0.1026,0.9434,19.728,"odam uchun. Endi stress qanaqa? Stress menimcha hamma sohada bor. Ha, ha, ha, tabiiyki. Siz rassom bo'ling, arxitektor bo'ling, auditor bo'ling, jurnalist bo'ling, hamma sohani o'ziga yarasha stressi bor. Tabiiyki, ha. U stress odamni yeb qo'ymasligi uchun siz qilayotgan ishingizdan"
1079,00008583.wav,"O'zbekistonda biznesi bor, ishlab, boshqa qilsa ham balkim, balkim 5000 dollar topar, orttirayotgan puli. U yerda aql mehnati bilan kompaniya qilmasdan ham 5000 dollar topa oladi bu aqli bilan.","O'zbekistonda biznesi bor, ishlab, boshqa qilsa ham balkim, balkim 5000 dollar topar, orttirayotgan puli. U yerda aql mehnati bilan, kompaniya qilmasdan ham 5000 dollarni topa oladi-da bu aqli bilan.",o'zbekistonda biznesi bor ishlab boshqa qilsa ham balkim balkim besh ming dollar topar orttirayotgan puli u yerda aql mehnati bilan kompaniya qilmasdan ham besh ming dollar topa oladi bu aqli bilan,o'zbekistonda biznesi bor ishlab boshqa qilsa ham balkim balkim besh ming dollar topar orttirayotgan puli u yerda aql mehnati bilan kompaniya qilmasdan ham besh ming dollarni topa oladi-da bu aqli bilan,0.0645,0.9323,13.26,"O'zbekistonda biznesi bor, ishlab, boshqa qilsa ham balkim, balkim 5000 dollar topar, orttirayotgan puli. U yerda aql mehnati bilan kompaniya qilmasdan ham 5000 dollar topa oladi-da bu aqli bilan."
2437,00019149.wav,"Hammasi bir narsaga bog'liqki, o'sha yelkadagi zimmani siqsangiz, o'sha mamlakatni, shuncha Toshkent viloyatini xalqini ishonchi bor bu yerda. Ishonchi bor, ertaga","Hammasi bir narsaga bog'liqki, o'sha yelkadagi zimmani his qilsangiz, o'sha mamlakatni, shuncha Toshkent viloyatini xalqini ishonchi bor bu yerda. Ishonchi bor ertaga.",hammasi bir narsaga bog'liqki o'sha yelkadagi zimmani siqsangiz o'sha mamlakatni shuncha toshkent viloyatini xalqini ishonchi bor bu yerda ishonchi bor ertaga,hammasi bir narsaga bog'liqki o'sha yelkadagi zimmani his qilsangiz o'sha mamlakatni shuncha toshkent viloyatini xalqini ishonchi bor bu yerda ishonchi bor ertaga,0.0952,0.9812,12.24,"Hammasi bir narsaga bog'liqki, o'sha yelkadagi zimmani his qilsangiz, o'sha mamlakatni, shuncha Toshkent viloyatini xalqini ishonchi bor bu yerda. Ishonchi bor ertaga."
2398,00018849.wav,"bo'ladi, ya'ni bu endi chipida saqlanmaydi, lekin ushbu qaysi vazirlik idoralarga murojaat qilsak, o'sha ID karta egasi murojaat qilsa tizim orqali","shda boʻladi. Yaʼni bu endi chipida saqlanmaydi, lekin ushbu qaysi vazirlik idoralariga murojaat qilsa, oʻsha ID karta egasi murojaat qilsa, tizim orqali",bo'ladi ya'ni bu endi chipida saqlanmaydi lekin ushbu qaysi vazirlik idoralarga murojaat qilsak o'sha id karta egasi murojaat qilsa tizim orqali,shda bo'ladi ya'ni bu endi chipida saqlanmaydi lekin ushbu qaysi vazirlik idoralariga murojaat qilsa o'sha id karta egasi murojaat qilsa tizim orqali,0.1429,0.9761,13.168," boʻladi. Yaʼni bu endi chipida saqlanmaydi, lekin ushbu qaysi vazirlik idoralariga murojaat qilsa, oʻsha ID karta egasi murojaat qilsa, tizim orqali"
312,00002264.wav,"Jinoyat kodeksining 40-moddasiga asosan chiqarilgan bayonnomaga asosan, Teregulov, Yungyerov, Muratov, G‘aynullinlar otib o'ldirish orqali o'lim jazosiga mahkum qilingan.","jinoyat kodeksining 40-moddasiga asosan chiqarilgan bayonnomaga asosan Teregulov, Yungerov, Muratov, Gaynulinlar otib oʻldirish orqali oʻlim jazosiga mahkum qilingan.",jinoyat kodeksining qirqinchi moddasiga asosan chiqarilgan bayonnomaga asosan teregulov yungyerov muratov g'aynullinlar otib o'ldirish orqali o'lim jazosiga mahkum qilingan,jinoyat kodeksining qirqinchi moddasiga asosan chiqarilgan bayonnomaga asosan teregulov yungerov muratov gaynulinlar otib o'ldirish orqali o'lim jazosiga mahkum qilingan,0.1053,0.9912,16.165375,"Jinoyat kodeksining 40-moddasiga asosan chiqarilgan bayonnomaga asosan, Teregulov, Yungyerov, Muratov, Gaynullinlar otib o'ldirish orqali o'lim jazosiga mahkum qilingan."
147,00001027.wav,"Miyasi chalg'yaptida, siz unga beradigan narsa unga osonroq qolibiga tushadi.","miyasi chalg'iyapti-da, siz unga beradigan narsa unga osonroq qolibiga tushadi.",miyasi chalg'yaptida siz unga beradigan narsa unga osonroq qolibiga tushadi,miyasi chalg'iyapti-da siz unga beradigan narsa unga osonroq qolibiga tushadi,0.1,0.9868,7.5786875,"miyasi chalg'iyapti-da, siz unga beradigan narsa unga osonroq qolipiga tushadi."
2128,00016861.wav,"Sport komandasi doim zvezdalar yig'ib yurmaydi. Masalan, men ko'p sport komandasidan ko'ra, masalan, ochiqi Arsenalni yaxshi ko'raman. Bilasan, falsafasi boshqacha, masalan, Manchester City emas, haligi.","sport komandasi doim zvezdalarni yig'ib yurmaydi. masalan men ko'p sport komandasidan ko'ra, masalan ochiq Arsenalni yaxshi ko'raman. Bilasan, filosofiyasi boshqacha, masalan, Manchester City emas, haligi",sport komandasi doim zvezdalar yig'ib yurmaydi masalan men ko'p sport komandasidan ko'ra masalan ochiqi arsenalni yaxshi ko'raman bilasan falsafasi boshqacha masalan manchester city emas haligi,sport komandasi doim zvezdalarni yig'ib yurmaydi masalan men ko'p sport komandasidan ko'ra masalan ochiq arsenalni yaxshi ko'raman bilasan filosofiyasi boshqacha masalan manchester city emas haligi,0.12,0.9744,13.808,"Sport komandasi doim zvezdalarni yig'ib yurmaydi. Masalan, men ko'p sport komandasidan ko'ra, masalan, ochig'i Arsenalni yaxshi ko'raman. Bilasan, falsafasi boshqacha, masalan, Manchester City emas, haligi."
927,00007501.wav,"bir necha yil urinish bo'ldi. U lokatsiya ya'ni o'zidan-o'zi u joyni berib qo'ygan emas. U joyni to ishontirib ko'ndirguncha ancha soatlar, ancha vaqtlar","...lik bir necha yil urinish bo'ldi. Shunaqa. U lokatsiya, ya'ni o'zidan o'zi u joyni berib qo'ygan emas. U joyni to ishontirib ko'ndirguncha ancha soatlar, ancha vaqtlar...",bir necha yil urinish bo'ldi u lokatsiya ya'ni o'zidan-o'zi u joyni berib qo'ygan emas u joyni to ishontirib ko'ndirguncha ancha soatlar ancha vaqtlar,lik bir necha yil urinish bo'ldi shunaqa u lokatsiya ya'ni o'zidan o'zi u joyni berib qo'ygan emas u joyni to ishontirib ko'ndirguncha ancha soatlar ancha vaqtlar,0.1739,0.9551,12.709375,"aytaylik bir necha yil urinish bo'ldi. Shunaqa. U lokatsiya yana o'zidan-o'zi u joyni berib qo'ygan emas. U joyni to ishontirib ko'ndirguncha ancha soatlar, ancha vaqtlar"
987,00007937.wav,"otellari izlab, ya'ni mehmonxonalari izlab, mehmonxonaga chiqib ketganman, keyin ulanib ketgan u yog'i. Angliyaga uchib keldingiz, birinchi kundan aeroportda uxlab o'tkazdingiz.","otel izlab, ya'ni mehmonxonalarni izlab, mehmonxonaga chiqib ketganman, keyin ulanib ketgan u yog'i. Angliyaga uchib keldingiz, birinchi kuningizni aeroportda uxlab o'tkazdingiz.",otellari izlab ya'ni mehmonxonalari izlab mehmonxonaga chiqib ketganman keyin ulanib ketgan u yog'i angliyaga uchib keldingiz birinchi kundan aeroportda uxlab o'tkazdingiz,otel izlab ya'ni mehmonxonalarni izlab mehmonxonaga chiqib ketganman keyin ulanib ketgan u yog'i angliyaga uchib keldingiz birinchi kuningizni aeroportda uxlab o'tkazdingiz,0.1429,0.9621,13.8186875,"otellari izlab, ya'ni mehmonxonalarni izlab, mehmonxonaga chiqib ketganman, keyin ulanib ketgan u yog'i. Angliyaga uchib keldingiz, birinchi kuningizni aeroportda uxlab o'tkazdingiz."
1958,00015549.wav,"narsa ketayotganini, lekin hech kim o'sha narsani bankda turib shuni qilamiz deb o'ylamaganda. Bunaqa katta effektga sabab bo'lishini kutishmagan bo'lsa kerak. Kutmagan, kutmagan. Chunki biz ya'ni hamma o'ylaganki oxirgi minutgacha","shunaqa narsa ketayotganini, lekin hech kim o'sha narsani endi bankda turib shuni qilamiz deb o'ylamaganda. Bunaqa katta effektga sabab bo'lishini kutishmagan bo'lsa kerak. Kutmagan. Kutmagan. Chunki biz ya'ni hamma o'ylaganki, oxirgi minutgacha",narsa ketayotganini lekin hech kim o'sha narsani bankda turib shuni qilamiz deb o'ylamaganda bunaqa katta effektga sabab bo'lishini kutishmagan bo'lsa kerak kutmagan kutmagan chunki biz ya'ni hamma o'ylaganki oxirgi minutgacha,shunaqa narsa ketayotganini lekin hech kim o'sha narsani endi bankda turib shuni qilamiz deb o'ylamaganda bunaqa katta effektga sabab bo'lishini kutishmagan bo'lsa kerak kutmagan kutmagan chunki biz ya'ni hamma o'ylaganki oxirgi minutgacha,0.0667,0.972,13.94,"shunaqa narsa ketayotganini, lekin hech kim o'sha narsani endi bankda turib shuni qilamiz deb o'ylamaganda. Bunaqa katta effektga sabab bo'lishini kutishmagan bo'lsa kerak. Kutmagan. Kutmagan. Chunki biz ya'ni hamma o'ylaganki, oxirgi minutgacha"
1709,00013444.wav,"kutilmaydi. Kechasi hududlarga qarab 10-18 daraja, kunduzi esa 24-32 daraja oralig'ida issiq bo'ladi. Bu sizga yetkazmoqchi bo'lgan xabarlarimizning so'nggisi edi. Dushanbada uchrashguncha.","ingarchilik kutilmaydi. Kechasi hududlarga qarab 10-18 daraja, kunduz esa 24-32 daraja oraligʻida issiq boʻladi. Bu sizga yetkazmoqchi boʻlgan xabarlarimizning soʻnggisi edi. Dushanbada uchrashguncha.",kutilmaydi kechasi hududlarga qarab o'n-o'n sakkiz daraja kunduzi esa yigirma to'rt o'ttiz ikki daraja oralig'ida issiq bo'ladi bu sizga yetkazmoqchi bo'lgan xabarlarimizning so'nggisi edi dushanbada uchrashguncha,ingarchilik kutilmaydi kechasi hududlarga qarab o'n-o'n sakkiz daraja kunduz esa yigirma to'rt o'ttiz ikki daraja oralig'ida issiq bo'ladi bu sizga yetkazmoqchi bo'lgan xabarlarimizning so'nggisi edi dushanbada uchrashguncha,0.0769,0.9703,16.17,"yog'ingarchilik kutilmaydi. Kechasi hududlarga qarab 10-18 daraja, kunduzi esa 24-32 daraja oralig'ida issiq bo'ladi. Bu sizga yetkazmoqchi bo'lgan xabarlarimizning so'nggisi edi. Dushanbada uchrashguncha."
2332,00018432.wav,"agar hozir mana finansoviy taraflar haqida gapirayotgan bo'lsak, taxminan qanaqa summa haqida gapiramiz bu yoqda? milliondan ko'p desa bo'ladimi? Bitta ishim, bitta ishingiz million, eng qimmat sotilgan asaringiz qancha bo'lgan? Eng qimmat sotilgan asar","agar hozir mana finansoviy taraflar haqida gapiraydigan bo'lsak, taxminan qanaqa summa haqida gapiryapmiz bu yerda? Milliondan ko'p desa bo'ladimi? Bitta ishim... Bitta ishingiz million... Eng eng qimmat sotilgan asaringiz qancha bo'lgan? Eng qimmat sotgan asarim...",agar hozir mana finansoviy taraflar haqida gapirayotgan bo'lsak taxminan qanaqa summa haqida gapiramiz bu yoqda milliondan ko'p desa bo'ladimi bitta ishim bitta ishingiz million eng qimmat sotilgan asaringiz qancha bo'lgan eng qimmat sotilgan asar,agar hozir mana finansoviy taraflar haqida gapiraydigan bo'lsak taxminan qanaqa summa haqida gapiryapmiz bu yerda milliondan ko'p desa bo'ladimi bitta ishim bitta ishingiz million eng eng qimmat sotilgan asaringiz qancha bo'lgan eng qimmat sotgan asarim,0.1765,0.928,15.56,"agar hozir mana finansoviy taraflar haqida gapirayotgan bo'lsak, taxminan qanaqa summa haqida gapiramiz bu yoqda? milliondan ko'p desa bo'ladimi? Bitta ishim, bitta ishingiz million, eng qimmat sotilgan asaringiz qancha bo'lgan? Eng qimmat sotilgan asar"
1814,00014574.wav,"yana ichida ichki senzorini senzurasini kuchaytirib yashashni davom etadi. Kuni kecha bilmayman o'qildimi yo'qmi, ko'pincha qonunlari siz aytganingizdek boyagi kabi bunaqa materiallar o'qilmay e'tibordan chetda qoladi. Shu daxlsizlik masalasida biz aloqada alohida maqola bilan","yana ichida ichki senzorini, senzuurasini kuchaytirib yashashni davom etadi. Kuni kecha bilmayman o'qildimi yo'qmi? Ko'pincha qonunlar siz aytganingizdek boyagi kabi bunaqa materiallar o'qilmay e'tibordan chetda qoladi. Shu daxlsizlik masalasida biz alohida alohida maqola bilan chiq",yana ichida ichki senzorini senzurasini kuchaytirib yashashni davom etadi kuni kecha bilmayman o'qildimi yo'qmi ko'pincha qonunlari siz aytganingizdek boyagi kabi bunaqa materiallar o'qilmay e'tibordan chetda qoladi shu daxlsizlik masalasida biz aloqada alohida maqola bilan,yana ichida ichki senzorini senzuurasini kuchaytirib yashashni davom etadi kuni kecha bilmayman o'qildimi yo'qmi ko'pincha qonunlar siz aytganingizdek boyagi kabi bunaqa materiallar o'qilmay e'tibordan chetda qoladi shu daxlsizlik masalasida biz alohida alohida maqola bilan chiq,0.1176,0.8969,19.8773125,"yana ichida ichki senzorini senzurasini kuchaytirib yashashni davom etadi. Kuni kecha bilmayman o'qildimi yo'qmi, ko'pincha qonunlar siz aytganingizdek boyagi kabi bunaqa materiallar o'qilmay e'tibordan chetda qoladi. Shu daxlsizlik masalasida biz alohida maqola bilan"
