id,client_id,path,sentence_id,up_votes,down_votes,age,gender,type,duration,word_count,speaker_trust_score,sentence,predicted_sentence,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,path_wav,sentence_checked
1876,bd78ebd2c6242ceb4521dddf551be725a08a37ffaf894b5b00920c4812d93393074f26f5b407fc44fb8ecbca6b4c8b851f96adc7d833ef2c4d31a9ecc15d9c31,common_voice_uz_31932464.mp3,304647b937aa88a9f647a80159df198ef7ddda3898bb58ac580c8f74c98822be,0,0,twenties,male_masculine,other,9.468,10,0.8894,Qurilish maydonidagi kranning qir uchida saraton oftobining so'nggi nurlari yallig'lanadi.,Qurilish maydonidagi kraning qir uchida saraton oftobining so'nggi nurlari yallig'lanadi.,qurilish maydonidagi kranning qir uchida saraton oftobining so'nggi nurlari yallig'lanadi,qurilish maydonidagi kraning qir uchida saraton oftobining so'nggi nurlari yallig'lanadi,0.1,0.0112,0.9944,10,10,common_voice_uz_31932464.wav,Qurilish maydonidagi kranning qir uchida saraton oftobining so'nggi nurlari yallig'lanadi.
3341,e9aa259b515fbec268c45a84124a0526467f82869561f73084ea35bfaddd507b6f3e60128c0c14574cbfee89e4aecb8804eea2f5937c4da12b608373967bfb6a,common_voice_uz_36837456.mp3,851f95fde477f2a5ac1918cb2ee0ce9520ab4e33fa67b90f7bba2cb772b6976a,0,0,twenties,male_masculine,other,7.23,10,0.69,"Surbetlik ataylab qilingan xatti-harakat emas, balki xarakter nuqsonidir; tug'ma nuqsondir.","Surbetlik ataylab qilingan xatti-harakat emas, balki xarakter nuqsonidir, tug'ma nuqsonidir.",surbetlik ataylab qilingan xatti-harakat emas balki xarakter nuqsonidir tug'ma nuqsondir,surbetlik ataylab qilingan xatti-harakat emas balki xarakter nuqsonidir tug'ma nuqsonidir,0.1,0.0114,0.9944,10,10,common_voice_uz_36837456.wav,"Surbetlik ataylab qilingan xatti-harakat emas, balki xarakter nuqsonidir; tug'ma nuqsondir."
500,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30091883.mp3,b37d81732b17fefda17932dde969fe66358b34eeee9cc448290dd830a824e3b9,1,0,teens,male_masculine,other,8.136,13,0.7333,Bolalarda kariyesni qanday davolash mumkin va uning oldini olish uchun nima qilish kerak?,Bolalarda kariesni qanday davolash mumkin va uning oldini olish uchun nima qilish kerak?,bolalarda kariyesni qanday davolash mumkin va uning oldini olish uchun nima qilish kerak,bolalarda kariesni qanday davolash mumkin va uning oldini olish uchun nima qilish kerak,0.0769,0.0114,0.9943,13,13,common_voice_uz_30091883.wav,Bolalarda kariyesni qanday davolash mumkin va uning oldini olish uchun nima qilish kerak?
1847,e0178b2ed6d002603bbe4efaec2daa398ebbf7a48e4bac74e91810f072d68f90e48e1c2a4e3c14f371c610763cc97dd66a48a2a0deb27879a96b7a07a4eb4a82,common_voice_uz_31927295.mp3,30ee9470cc27b3184a396a02d95562d424aa31e101946c9b8cbb2af8f57f3a56,0,0,twenties,male_masculine,other,9.756,10,0.5988,Putin Rossiya va O'zbekiston hamkorligi fuqarolar farovonligini oshirishi haqida gapirdi,Putin Rossiya va O'zbekiston hamkorligi fuqarolar farovonligini oshirish haqida gapirdi.,putin rossiya va o'zbekiston hamkorligi fuqarolar farovonligini oshirishi haqida gapirdi,putin rossiya va o'zbekiston hamkorligi fuqarolar farovonligini oshirish haqida gapirdi,0.1,0.0114,0.9943,10,10,common_voice_uz_31927295.wav,Putin Rossiya va O'zbekiston hamkorligi fuqarolar farovonligini oshirish haqida gapirdi
37,5ce1a026a9bfb2e385fe6e496bd4403cb16530a4588b6580dd12e2b54b360458e33cb5cdc478e36de5a647ad900031bdfa4ae1212ce306a4f50ef81bb6719448,common_voice_uz_29129665.mp3,9c8b3806a164685f89443bcac157d438188fa60a589d875e2af1fac7ed9c73f4,1,1,fourties,male_masculine,other,7.45,10,0.696,"Bunday qilishiga sabab, Moskva Armanistonning boshqa iloji yo'qligini aniq ko'rsatganidir.","Bunday qilishga sabab, Moskva Armanistonning boshqa iloji yo'qligini aniq ko'rsatganidir.",bunday qilishiga sabab moskva armanistonning boshqa iloji yo'qligini aniq ko'rsatganidir,bunday qilishga sabab moskva armanistonning boshqa iloji yo'qligini aniq ko'rsatganidir,0.1,0.0114,0.9943,10,10,common_voice_uz_29129665.wav,"Bunday qilishga sabab, Moskva Armanistonning boshqa iloji yo'qligini aniq ko'rsatganidir."
1322,3a4114852cad2e79fe131478d076207c3cca01fa4e458fd4ec158eb48eb4600d3ff68bc7e94f1de4f0ec8f2e495bd48c85313f62859c074a444f8442514c8e4e,common_voice_uz_30674034.mp3,0d0804b8bf6bccab697b856de81a72aec702ad2f23a9d0a5776559ddd661d62d,0,0,twenties,male_masculine,other,8.1,13,0.9072,"Kurashda bir tabiat qonuni bor polvon davrada maglub bo'lsa, taqdirga tan berib ketmaydi.","Kurashda bir tabiat qonuni bor. Polvon davrada mag'lub bo'lsa, taqdirga tan berib ketmaydi.",kurashda bir tabiat qonuni bor polvon davrada maglub bo'lsa taqdirga tan berib ketmaydi,kurashda bir tabiat qonuni bor polvon davrada mag'lub bo'lsa taqdirga tan berib ketmaydi,0.0769,0.0115,0.9943,13,13,common_voice_uz_30674034.wav,"Kurashda bir tabiat qonuni bor polvon davrada mag'lub bo'lsa, taqdirga tan berib ketmaydi."
512,30fd02023d452dbd8d83510cf487aabca11a7138c6245bf13db730dfd6e9f71e9f3ce9c7e690f730dcbd1ab281acd9b201a2a71b0dc81eac3c63620d7f79f993,common_voice_uz_30103484.mp3,b689363605d9592cb79bba79e747cc09d2fb2b33780af6330124518377d45c67,1,1,twenties,female_feminine,other,8.1,10,0.8815,"Abdu sezilarli darajada o'zgardi, ko'zlaridagi beozorlik o'rnini o'ziga ishonch egalladi","Abdu sezilarlik darajada o'zgardi, ko'zlaridagi beozorlik o'rnini o'ziga ishonch egalladi.",abdu sezilarli darajada o'zgardi ko'zlaridagi beozorlik o'rnini o'ziga ishonch egalladi,abdu sezilarlik darajada o'zgardi ko'zlaridagi beozorlik o'rnini o'ziga ishonch egalladi,0.1,0.0115,0.9943,10,10,common_voice_uz_30103484.wav,"Abdu sezilarli darajada o'zgardi, ko'zlaridagi beozorlik o'rnini o'ziga ishonch egalladi"
3426,4f44bef95c119e00dfd1b8ddb0fb7837586dbd5d4dd11da8f36c297cdb1554da46e34a42658b842c29528cffc9054897b1972a42eb72327b0a9034d243d42fd8,common_voice_uz_38961030.mp3,905fdc9d5d0be998deec3796c890705206d531916e1a079e66d8753aec283520,0,0,teens,male_masculine,other,9.108,10,0.2077,Shavkat Mirziyoev Vijdon erkinligi va diniy tashkilotlar to'g'risidagi Qonunni imzoladi,Shavkat Mirziyoyev Vijdon erkinligi va diniy tashkilotlar to'g'risidagi qonunni imzoladi.,shavkat mirziyoev vijdon erkinligi va diniy tashkilotlar to'g'risidagi qonunni imzoladi,shavkat mirziyoyev vijdon erkinligi va diniy tashkilotlar to'g'risidagi qonunni imzoladi,0.1,0.0115,0.9943,10,10,common_voice_uz_38961030.wav,Shavkat Mirziyoyev Vijdon erkinligi va diniy tashkilotlar to'g'risidagi Qonunni imzoladi
2016,bd78ebd2c6242ceb4521dddf551be725a08a37ffaf894b5b00920c4812d93393074f26f5b407fc44fb8ecbca6b4c8b851f96adc7d833ef2c4d31a9ecc15d9c31,common_voice_uz_31966002.mp3,3e18c6bd3c6c4922d046846068db513027b3f828d7e10935233947aba38ab82e,0,0,twenties,male_masculine,other,9.36,11,0.8894,Xorazm prokuraturasi vaksina ta'sirida falaj bo'lib qolgan ayol bo'yicha bayonot berdi,Xorazm prokuraturasi vaktsina ta'sirida falaj bo'lib qolgan ayol bo'yicha bayonot berdi.,xorazm prokuraturasi vaksina ta'sirida falaj bo'lib qolgan ayol bo'yicha bayonot berdi,xorazm prokuraturasi vaktsina ta'sirida falaj bo'lib qolgan ayol bo'yicha bayonot berdi,0.0909,0.0116,0.9942,11,11,common_voice_uz_31966002.wav,Xorazm prokuraturasi vaksina ta'sirida falaj bo'lib qolgan ayol bo'yicha bayonot berdi
1352,52127609dd21d7da27927cc2dd193c518327c9efa5243c6ace4dc01110fa25aa79bfbc129d8a1bc4d166af4cf5914ab5cf38f852971cd751448f76eca30024ac,common_voice_uz_30697110.mp3,15c8f647cdf12736a58fca23dd20c7307a1cf64b135bf9d0467f9c52d60465a4,0,0,teens,male_masculine,other,8.21,11,0.6975,Shifokor. Vazir. Qahramon ona. Yevrokomissiya prezidentligiga ilk bor ayol arbob saylandi,Shifokor vazir qahramonona Yevrokomissiya prezidentligiga ilk bor ayol arbob saylandi.,shifokor vazir qahramon ona yevrokomissiya prezidentligiga ilk bor ayol arbob saylandi,shifokor vazir qahramonona yevrokomissiya prezidentligiga ilk bor ayol arbob saylandi,0.1818,0.0116,0.9942,11,10,common_voice_uz_30697110.wav,Shifokor. Vazir. Qahramon ona. Yevrokomissiya prezidentligiga ilk bor ayol arbob saylandi
1982,e24fbc1190806a1a761fbf612062723056ab50e676f4326a62946404f8d41e65b33f079005fa05d0aab98bc8d284ba31edf8c4dd883b545af0977e79529b0c61,common_voice_uz_31954741.mp3,3bb1698b830f87e8bff6f0df01612b5801a7d051037b9c09944e4e814dc26097,0,0,twenties,male_masculine,other,8.076,11,0.7412,Urgutda ayol va uning farzandlarining fojiali o'limi yuzasidan jinoiy ish qo'zg'atildi,Urgutda ayol va uning farzandlarining fojiali o'lim yuzasidan jinoiy ish qo'zg'atildi.,urgutda ayol va uning farzandlarining fojiali o'limi yuzasidan jinoiy ish qo'zg'atildi,urgutda ayol va uning farzandlarining fojiali o'lim yuzasidan jinoiy ish qo'zg'atildi,0.0909,0.0116,0.9942,11,11,common_voice_uz_31954741.wav,Urgutda ayol va uning farzandlarining fojiali o'limi yuzasidan jinoiy ish qo'zg'atildi
1348,d77267d07b10c4fbcae247b6cc9640dbcf3f506e247bd95695100880a706a742663b6ecea742fd9b3e3e7286c827ee598c42cb55a9601d51c53cad807cc8dcb6,common_voice_uz_30696165.mp3,14abb8eaa2c7f6a79f88ffcd2720d8c078cea9ab45d971943ec946ec6c348ec9,0,0,twenties,male_masculine,other,8.496,10,0.8652,O'quvchilar uchun hamyonbop ijara manzillarini topish chin ma'nodagi masala hisoblanadi.,O'quvchilar uchun hamyonbop jara manzillarini topish chin ma'nodagi masala hisoblanadi.,o'quvchilar uchun hamyonbop ijara manzillarini topish chin ma'nodagi masala hisoblanadi,o'quvchilar uchun hamyonbop jara manzillarini topish chin ma'nodagi masala hisoblanadi,0.1,0.0115,0.9942,10,10,common_voice_uz_30696165.wav,O'quvchilar uchun hamyonbop ijara manzillarini topish chin ma'nodagi masala hisoblanadi.
298,fdc71255d89ec313fff9d67325ed234728ec1b72eb783bafe3408c360bbc9e9934f2bd8bb22c2e2e733ab4e3295b9857ee22ec577e949625d8a2247ec8715a3f,common_voice_uz_29975599.mp3,7eb5ea398dba0528e8f510497049c5a85a60920e62940c8638b927120b2c6bd5,1,0,twenties,male_masculine,other,8.028,10,0.8382,"Fuqarolarda savol tug'iladi, nega ular ichki korruptsiyaga qarshi shunchalik kurashdilar?",Fuqarolarda savol tug'iladi: nega ular ichki korrupsiyaga qarshi shunchalik kurashdilar?,fuqarolarda savol tug'iladi nega ular ichki korruptsiyaga qarshi shunchalik kurashdilar,fuqarolarda savol tug'iladi nega ular ichki korrupsiyaga qarshi shunchalik kurashdilar,0.1,0.0115,0.9942,10,10,common_voice_uz_29975599.wav,"Fuqarolarda savol tug'iladi, nega ular ichki korrupsiyaga qarshi shunchalik kurashdilar?"
1210,d77267d07b10c4fbcae247b6cc9640dbcf3f506e247bd95695100880a706a742663b6ecea742fd9b3e3e7286c827ee598c42cb55a9601d51c53cad807cc8dcb6,common_voice_uz_30568450.mp3,0d0ae1ad1b8fcc20c092ac066d759732a91f7f996b6fb4917ea60e44d5d06dcb,0,0,twenties,male_masculine,other,9.576,11,0.8652,"G'azab hamma joyda, ayniqsa, haq ishda o'rinsizdir. Chunki uni xiralashtirib loyqalatadi.","G'azab hamma joyida, ayniqsa haq ishda o'rinsizdir, chunki uni xiralashtirib loyqalatadi.",g'azab hamma joyda ayniqsa haq ishda o'rinsizdir chunki uni xiralashtirib loyqalatadi,g'azab hamma joyida ayniqsa haq ishda o'rinsizdir chunki uni xiralashtirib loyqalatadi,0.0909,0.0118,0.9942,11,11,common_voice_uz_30568450.wav,"G'azab hamma joyida, ayniqsa, haq ishda o'rinsizdir. Chunki uni xiralashtirib loyqalatadi."
1334,52127609dd21d7da27927cc2dd193c518327c9efa5243c6ace4dc01110fa25aa79bfbc129d8a1bc4d166af4cf5914ab5cf38f852971cd751448f76eca30024ac,common_voice_uz_30691235.mp3,10936a4ee929798535b19df4d7df79f25d96032c4123d606d2a832ea9aa4a8c6,1,0,teens,male_masculine,other,8.5,11,0.6975,"O'z millatini, uning ma'naviy shavkatini, salohiyatini va qadriyatlarini oyoq osti qilgan","O'z millatini, uning ma'naviy shavkatini, salohiyatini va qadriyatlarini oyoqosti qilgan.",o'z millatini uning ma'naviy shavkatini salohiyatini va qadriyatlarini oyoq osti qilgan,o'z millatini uning ma'naviy shavkatini salohiyatini va qadriyatlarini oyoqosti qilgan,0.1818,0.0115,0.9942,11,10,common_voice_uz_30691235.wav,"O'z millatini, uning ma'naviy shavkatini, salohiyatini va qadriyatlarini oyoqosti qilgan"
2545,7a987123a29543634d0a61ec04e24d46179fb0a27df99aa2a419a0d2a00df76e99d0bffb9147cd1ac19a39799a8d44a99202410f5360ba382113c10256164112,common_voice_uz_32385740.mp3,60dae8da2323d8fe82d0bd8207ba45e75ec6af2dd993aa9ac03cfa01b5f305d5,0,0,twenties,male_masculine,other,7.06,12,0.7424,"Ishlamoq, ishlamoq va doimo ishlamoq kerak. Aks holda, tiriklikdayoq mog'or bosib qolasan.","Ishlamoq, ishlamoq va doimo ishlamoq kerak. Aks holda, tiriklikda yoq mog'or bosib qolasan.",ishlamoq ishlamoq va doimo ishlamoq kerak aks holda tiriklikdayoq mog'or bosib qolasan,ishlamoq ishlamoq va doimo ishlamoq kerak aks holda tiriklikda yoq mog'or bosib qolasan,0.1667,0.0116,0.9942,12,13,common_voice_uz_32385740.wav,"Ishlamoq, ishlamoq va doimo ishlamoq kerak. Aks holda, tiriklikdayoq mog'or bosib qolasan."
2543,2f21b768a48fdf4240b9edd05203250e2a64dcccccc7d4c1ff376cfe8e8dc34b7e72b0781a6952396c572790d813f8c704b6a834510b6daede59ff0752f4f775,common_voice_uz_32383842.mp3,5a097c0626624f26f9622e8303bec1e516b8dab1f32a4c70ce363dee57c43abe,0,0,fifties,male_masculine,other,8.46,11,0.9036,"Magrurlik g'alati xususiyatga ega. Kishi qancha aqlli, o'qimishli, ajoyib iste'dod egasi","Mag'rurlik g'alati xususiyatga ega. Kishi qancha aqlli, o'qimishli, ajoyib iste'dod egasi",magrurlik g'alati xususiyatga ega kishi qancha aqlli o'qimishli ajoyib iste'dod egasi,mag'rurlik g'alati xususiyatga ega kishi qancha aqlli o'qimishli ajoyib iste'dod egasi,0.0909,0.0118,0.9942,11,11,common_voice_uz_32383842.wav,"Mag'rurlik g'alati xususiyatga ega. Kishi qancha aqlli, o'qimishli, ajoyib iste'dod egasi"
2586,0d444817c44e7d9094bad52e93daf31519cc1d428f31fc132c0acafe664d3b21be4652d96341fe598c12454cbb26a8e47eb09cf1ae8c63ec2d3a73bbdc2f9527,common_voice_uz_32472007.mp3,612c0ef71d28cd215abcda98d5be9a2c0fde470e8ad30b86514a409397219aa2,1,0,twenties,male_masculine,other,8.928,10,0.5805,"Umidim shuldirki, kun kelib hozirgi gubernator Shtatning ichki ishlariga aralashmanglar","Umidim shuldiki, kun kelib hozirgi gubernator shtatning ichki ishlariga aralashmanglar.",umidim shuldirki kun kelib hozirgi gubernator shtatning ichki ishlariga aralashmanglar,umidim shuldiki kun kelib hozirgi gubernator shtatning ichki ishlariga aralashmanglar,0.1,0.0116,0.9942,10,10,common_voice_uz_32472007.wav,"Umidim shuldirki, kun kelib hozirgi gubernator Shtatning ichki ishlariga aralashmanglar"
2442,1c6c020a982642fe7a5c0172b94df3a11bc6feca65c59c021209f9ff9903e02e336cb29135bfc6593b6c856a3d64ea95cda8669984ede781491c72181b1fe124,common_voice_uz_32263463.mp3,58dbb2160cf8c086dad4aee76d331aa64c8f759987a3e63cbe96774a9b636ee6,0,0,teens,male_masculine,other,10.08,11,0.4253,Faqat bir narsa orzuning ro'yobga chiqishiga mone'lik qiladi bu omadsizlikdan cho'chish.,"Faqat bir narsa orzuning ro'yobga chiqishiga monelik qiladi, bu omadsizlikdan cho'chish.",faqat bir narsa orzuning ro'yobga chiqishiga mone'lik qiladi bu omadsizlikdan cho'chish,faqat bir narsa orzuning ro'yobga chiqishiga monelik qiladi bu omadsizlikdan cho'chish,0.0909,0.0115,0.9942,11,11,common_voice_uz_32263463.wav,Faqat bir narsa orzuning ro'yobga chiqishiga mone'lik qiladi bu omadsizlikdan cho'chish.
1132,e387711aee387c2953a9e0c47c39606518bfabc49be8f84c8c4bf3859c82766f474f820595531e10f8b2324078bc523e633c1ac1502cbeb83ef8ba696b9c3c3d,common_voice_uz_30411774.mp3,024b33efeb8802621ae49258522d4da2d34212978ed548d133c7a5980dd83bff,0,0,,,other,7.65,10,0.2065,Dushmanlarning hujumlari odamlarning ojiz tomonlarini bilib olishda menga yordam berdi.,Dushmanlarning hujumlari odamlarning ojiz tomonlarini bilib olishda menga yordam beradi.,dushmanlarning hujumlari odamlarning ojiz tomonlarini bilib olishda menga yordam berdi,dushmanlarning hujumlari odamlarning ojiz tomonlarini bilib olishda menga yordam beradi,0.1,0.0116,0.9942,10,10,common_voice_uz_30411774.wav,Dushmanlarning hujumlari odamlarning ojiz tomonlarini bilib olishda menga yordam beradi.
2074,5e45b10fcbba64092b73f70e1234f30c5d7895a086a4f5a2dc2c19999a36911d94c5c9d4910aab113d75bddf1a5dc0e90538ba53a3bbb28313608c779c83ad77,common_voice_uz_32065131.mp3,449ec8e39761056811d532edc6fdd97afd593f8dc549c873959286d6827db78c,0,0,,,other,7.956,13,0.5793,"Odam har kuni ufqlarga uzoq tikilib o'tirar, biror qora ko'rinarmikan deb umid qilardi.","Odam har kuni ufuqlarga uzoq tikilib o'tirar, biror qora ko'rinarmikan deb umid qilardi.",odam har kuni ufqlarga uzoq tikilib o'tirar biror qora ko'rinarmikan deb umid qilardi,odam har kuni ufuqlarga uzoq tikilib o'tirar biror qora ko'rinarmikan deb umid qilardi,0.0769,0.0118,0.9942,13,13,common_voice_uz_32065131.wav,"Odam har kuni ufqlarga uzoq tikilib o'tirar, biror qora ko'rinarmikan deb umid qilardi."
3431,4f44bef95c119e00dfd1b8ddb0fb7837586dbd5d4dd11da8f36c297cdb1554da46e34a42658b842c29528cffc9054897b1972a42eb72327b0a9034d243d42fd8,common_voice_uz_38961209.mp3,8eb87b719fd4b9adae0a2929262a84520812d27a7c47f624cade0ed33140eccc,0,0,teens,male_masculine,other,8.568,11,0.2077,Iste'dod va tabiat tomonidan in'om etilgan aktyorlik mahoratiga egaligimni his qilardim.,Istedod va tabiat tomonidan in'om etilgan aktyorlik mahoratiga egaligimni his qilardim.,iste'dod va tabiat tomonidan in'om etilgan aktyorlik mahoratiga egaligimni his qilardim,istedod va tabiat tomonidan in'om etilgan aktyorlik mahoratiga egaligimni his qilardim,0.0909,0.0115,0.9942,11,11,common_voice_uz_38961209.wav,Iste'dod va tabiat tomonidan in'om etilgan aktyorlik mahoratiga egaligimni his qilardim.
227,31bd531687169624404fc9665542e8b4bf670c0773a6727ceca92ed5594a871433180d93eaa23c524e7f32bfecc55632340955d468fded6076c605f1a4fba8d6,common_voice_uz_29208305.mp3,055fd4d5336e9fe8ce3c4d2303b6c1d6473db26bdfb4189ad480449ec8ce8e3e,0,0,,,other,8.28,11,0.8009,"Birinchi kechasiyoq po'rsildoq boyladi, ertasi kuni qadam bosishning iloji bo'lmay qoldi.",Birinchi kechasiyoq porsildoq boyladi. Ertasi kuni qadam bosishning iloji bo'lmay qoldi.,birinchi kechasiyoq po'rsildoq boyladi ertasi kuni qadam bosishning iloji bo'lmay qoldi,birinchi kechasiyoq porsildoq boyladi ertasi kuni qadam bosishning iloji bo'lmay qoldi,0.0909,0.0115,0.9942,11,11,common_voice_uz_29208305.wav,"Birinchi kechasiyoq po'rsildoq boyladi, ertasi kuni qadam bosishning iloji bo'lmay qoldi."
2954,229a05adfad51e319f20570b3653d696d335d88cd1c07d13ee2e206cc455433993b7c58ff086607da72a196c73994f18a1c1c0d4717be577f6db052eff4c7f49,common_voice_uz_33746438.mp3,761f600b17acb741274e1bac215b0963e54a46209fedbc9fbf0f3b77bebd9b73,0,0,teens,male_masculine,other,8.308,11,0.5101,Tarix sohasida jahon miqyosida tengi kam olimlardan bo'lgan Mahmud Kamoldan so'radilar,Tarix sohasida jahon miqyosida teng kam olimlardan bo'lgan Mahmud Kamoldan so'radilar.,tarix sohasida jahon miqyosida tengi kam olimlardan bo'lgan mahmud kamoldan so'radilar,tarix sohasida jahon miqyosida teng kam olimlardan bo'lgan mahmud kamoldan so'radilar,0.0909,0.0116,0.9942,11,11,common_voice_uz_33746438.wav,Tarix sohasida jahon miqyosida teng kam olimlardan bo'lgan Mahmud Kamoldan so'radilar
2165,478b9894da79f920e7fccdb68f723c07b3a08efba2de3b2c982328f89ca0479fd6d6f115fc01359cd047ab961240242235069e2c1e3ba6f49b45d01f81f99c96,common_voice_uz_32077364.mp3,4b3a08d4e99d5f82cd95316ba643383a29608095bde5b063f79f447d14883dab,0,0,teens,male_masculine,other,6.3,11,0.7438,Fuqaro Jinoyat kodeksining qasddan odam o'ldirish moddasi bo'yicha aybdor deb topilgan,Fuqaro jinoyat kodeksining qasdan odam o'ldirish moddasi bo'yicha aybdor deb topilgan.,fuqaro jinoyat kodeksining qasddan odam o'ldirish moddasi bo'yicha aybdor deb topilgan,fuqaro jinoyat kodeksining qasdan odam o'ldirish moddasi bo'yicha aybdor deb topilgan,0.0909,0.0116,0.9942,11,11,common_voice_uz_32077364.wav,Fuqaro Jinoyat kodeksining qasddan odam o'ldirish moddasi bo'yicha aybdor deb topilgan
564,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30145549.mp3,c1b798fcd83784731a9d3595838db6f3279f5309da943fa6f0b6fb3043f159c3,1,1,teens,male_masculine,other,8.28,11,0.7333,"Bu darddan olingan ibratlar, hamdardlik tuyg'usi Fotimani yaxshi yo'l tutishga yo'lladi.","Bu dardan olingan ibratlar, hamdardlik tuyg'usi Fotimani yaxshi yo'l tutishga yo'lladi.",bu darddan olingan ibratlar hamdardlik tuyg'usi fotimani yaxshi yo'l tutishga yo'lladi,bu dardan olingan ibratlar hamdardlik tuyg'usi fotimani yaxshi yo'l tutishga yo'lladi,0.0909,0.0116,0.9942,11,11,common_voice_uz_30145549.wav,"Bu darddan olingan ibratlar, hamdardlik tuyg'usi Fotimani yaxshi yo'l tutishga yo'lladi."
635,c17b4d5584046295518293197a75c3da917843649e63ae5364527bc62d43cf6c0d2681e01139a483ea04b70a1fce229e808f5d0c6c788261ee92ddb50ed4fd42,common_voice_uz_30185059.mp3,fa99696bd4218b632d18ab1c141572a741dc96ced77cd98d6043b6fd9e59d340,0,0,,,other,5.816,10,0.7959,Finlyandiya bosh vaziri nonushta uchun sarflagan pullarini mamlakat budjetiga qaytardi,Finlandiya bosh vaziri nonushta uchun sarflagan pullarini mamlakat budjetiga qaytardi.,finlyandiya bosh vaziri nonushta uchun sarflagan pullarini mamlakat budjetiga qaytardi,finlandiya bosh vaziri nonushta uchun sarflagan pullarini mamlakat budjetiga qaytardi,0.1,0.0116,0.9942,10,10,common_voice_uz_30185059.wav,Finlandiya bosh vaziri nonushta uchun sarflagan pullarini mamlakat budjetiga qaytardi
2611,4fb536e20e895396d8d2908643390661338befbbe92fdd20e9f7593fc06acca58444bd777704e96a51800851ea05c74075afe207f00afe02687f6389975302db,common_voice_uz_32545030.mp3,62a19481a11f25d02afcf3bc0a46ec48369c0a9bf4a987a1f92a93cb5f96c183,0,0,twenties,male_masculine,other,8.598,9,0.3424,Roma klubi muxlislari sharmandali mag'lubiyatdan keyin futbolchilarga ultimatum qo'ydi,Roma klubi muxlislari sharmandalik mag'lubiyatdan keyin futbolchilarga ultimatum qo'ydi.,roma klubi muxlislari sharmandali mag'lubiyatdan keyin futbolchilarga ultimatum qo'ydi,roma klubi muxlislari sharmandalik mag'lubiyatdan keyin futbolchilarga ultimatum qo'ydi,0.1111,0.0116,0.9942,9,9,common_voice_uz_32545030.wav,Roma klubi muxlislari sharmandali mag'lubiyatdan keyin futbolchilarga ultimatum qo'ydi
